weather_id,date,city,condition,temperature_c,humidity_percent,wind_speed_kmh,precipitation_mm,visibility_km,weather_severity_score,driving_impact_score
1062,2025-01-04,Melbourne,Partly Cloudy,33.9,60,16.0,0.0,34.5,3.0,6.4
1063,2025-01-04,Brisbane,Partly Cloudy,35.3,31,4.5,0.0,37.5,6.3,5.7
1064,2025-01-04,Perth,Partly Cloudy,31.9,38,27.7,0.0,37.7,8.3,3.8
1065,2025-01-04,Adelaide,Clear,36.5,52,26.3,11.5,36.5,3.5,4.0
1066,2025-01-04,Gold Coast,Heavy Rain,37.6,53,31.2,0.0,38.3,1.4,3.4
1067,2025-01-04,Newcastle,Light Rain,24.4,83,21.2,0.0,23.8,2.5,9.2
1068,2025-01-04,Canberra,Fog,20.5,40,7.0,0.0,33.6,5.7,4.1
1069,2025-01-04,Sunshine Coast,Fog,39.7,68,39.0,49.1,39.6,8.6,8.8
1070,2025-01-04,Wollongong,Partly Cloudy,38.2,39,49.7,4.4,49.1,7.1,9.5
1071,2025-01-05,Sydney,Storm,33.5,61,0.4,0.0,27.4,2.8,5.0
1072,2025-01-05,Melbourne,Partly Cloudy,30.1,42,27.9,37.3,11.3,4.8,3.1
1073,2025-01-05,Brisbane,Storm,40.0,75,32.4,5.2,41.6,4.8,7.2
1074,2025-01-05,Perth,Light Rain,22.0,91,19.9,32.9,29.4,9.6,4.7
1075,2025-01-05,Adelaide,Heavy Rain,24.7,75,1.2,19.8,39.9,6.8,5.1
1076,2025-01-05,Gold Coast,Heavy Rain,28.0,50,9.2,0.0,25.0,8.5,5.6
1077,2025-01-05,Newcastle,Storm,31.4,54,22.4,0.0,47.7,9.9,3.9
1078,2025-01-05,Canberra,Storm,23.7,30,23.2,0.0,15.9,3.9,5.8
1079,2025-01-05,Sunshine Coast,Cloudy,22.7,91,24.0,0.0,19.5,6.4,5.5
1080,2025-01-05,Wollongong,Heavy Rain,25.9,54,45.6,0.0,38.4,1.2,1.3
1081,2025-01-06,Sydney,Storm,21.4,67,6.2,0.0,45.1,8.0,4.0
1082,2025-01-06,Melbourne,Partly Cloudy,31.0,38,47.7,0.0,48.1,8.8,8.8
1083,2025-01-06,Brisbane,Clear,27.0,86,4.0,0.0,49.0,5.7,1.4
1084,2025-01-06,Perth,Cloudy,37.5,35,0.2,0.0,16.8,6.3,6.7
1085,2025-01-06,Adelaide,Light Rain,30.5,92,17.5,0.0,7.2,3.1,1.1
1086,2025-01-06,Gold Coast,Partly Cloudy,22.8,32,6.2,7.5,33.5,1.6,5.6
1087,2025-01-06,Newcastle,Clear,36.7,93,13.8,0.0,48.6,4.6,6.8
1088,2025-01-06,Canberra,Partly Cloudy,26.9,50,11.4,0.0,32.2,8.4,6.7
1089,2025-01-06,Sunshine Coast,Partly Cloudy,20.3,35,0.7,31.9,5.9,2.2,3.4
1090,2025-01-06,Wollongong,Light Rain,23.5,84,6.9,28.7,21.4,5.2,8.1
1091,2025-01-07,Sydney,Clear,32.7,71,24.7,4.6,33.9,3.5,4.5
1092,2025-01-07,Melbourne,Heavy Rain,33.3,77,45.1,0.0,45.9,3.3,7.5
1093,2025-01-07,Brisbane,Light Rain,30.9,56,18.1,0.0,47.3,3.0,4.0
1094,2025-01-07,Perth,Light Rain,21.3,84,44.8,33.1,23.8,9.3,5.6
1095,2025-01-07,Adelaide,Fog,33.3,64,25.3,28.1,43.5,7.0,9.3
1096,2025-01-07,Gold Coast,Light Rain,33.1,50,42.7,10.8,49.0,8.5,5.7
1097,2025-01-07,Newcastle,Clear,24.8,88,23.6,0.0,5.2,5.6,6.5
1098,2025-01-07,Canberra,Fog,24.9,82,38.6,0.0,14.8,8.5,3.3
1099,2025-01-07,Sunshine Coast,Storm,24.9,85,49.8,0.0,44.0,1.3,1.2
1100,2025-01-07,Wollongong,Cloudy,34.5,70,40.0,0.0,37.4,6.4,5.8
1101,2025-01-08,Sydney,Partly Cloudy,28.0,31,2.6,0.0,12.7,9.9,6.4
1102,2025-01-08,Melbourne,Clear,23.9,89,22.3,24.5,11.4,9.7,3.8
1103,2025-01-08,Brisbane,Cloudy,32.7,30,12.1,3.2,11.2,6.0,4.2
1104,2025-01-08,Perth,Storm,27.1,46,34.5,0.0,18.5,4.1,6.9
1105,2025-01-08,Adelaide,Clear,39.2,69,10.5,0.0,7.9,9.2,6.4
1106,2025-01-08,Gold Coast,Storm,35.4,59,41.2,31.0,42.5,4.0,1.7
1107,2025-01-08,Newcastle,Clear,34.4,44,7.1,0.0,30.9,3.5,8.8
1108,2025-01-08,Canberra,Partly Cloudy,28.0,88,40.9,0.0,24.5,7.1,9.2
1109,2025-01-08,Sunshine Coast,Cloudy,36.1,44,34.6,0.0,27.3,5.8,6.0
1110,2025-01-08,Wollongong,Cloudy,33.5,67,17.1,0.0,33.4,4.9,1.4
1111,2025-01-09,Sydney,Storm,32.1,40,29.2,0.0,8.5,7.0,9.3
1112,2025-01-09,Melbourne,Cloudy,26.9,70,37.8,0.0,25.4,1.3,7.9
1113,2025-01-09,Brisbane,Partly Cloudy,22.7,43,20.8,0.0,24.9,4.5,10.0
1114,2025-01-09,Perth,Clear,22.8,70,41.5,0.0,24.0,7.5,8.8
1115,2025-01-09,Adelaide,Light Rain,23.3,62,44.1,0.0,24.1,5.6,5.7
1116,2025-01-09,Gold Coast,Fog,30.2,86,19.6,0.0,33.0,1.5,6.1
1117,2025-01-09,Newcastle,Fog,21.7,85,12.0,11.7,32.8,4.0,1.7
1118,2025-01-09,Canberra,Clear,34.9,69,16.8,36.1,42.0,5.9,9.3
1119,2025-01-09,Sunshine Coast,Storm,22.5,83,22.0,0.0,9.5,2.6,7.8
1120,2025-01-09,Wollongong,Partly Cloudy,25.6,34,15.4,0.0,47.1,6.9,6.9
1121,2025-01-10,Sydney,Cloudy,21.1,61,20.0,0.0,43.7,2.3,2.6
1122,2025-01-10,Melbourne,Clear,34.4,61,12.8,0.0,39.5,5.0,5.2
1123,2025-01-10,Brisbane,Clear,32.1,44,35.9,0.0,6.1,3.6,3.3
1124,2025-01-10,Perth,Heavy Rain,37.9,55,32.3,0.0,44.7,4.4,9.2
1125,2025-01-10,Adelaide,Clear,21.7,50,33.2,0.0,26.8,7.1,2.0
1126,2025-01-10,Gold Coast,Partly Cloudy,20.3,44,47.4,30.2,22.5,8.0,4.1
1127,2025-01-10,Newcastle,Light Rain,21.3,57,42.9,0.0,42.9,2.3,6.5
1128,2025-01-10,Canberra,Storm,34.9,94,24.5,7.8,9.4,5.9,4.6
1129,2025-01-10,Sunshine Coast,Fog,38.0,71,22.1,0.0,24.6,5.4,8.0
1130,2025-01-10,Wollongong,Heavy Rain,27.2,95,34.1,0.0,24.9,3.6,8.7
1131,2025-01-11,Sydney,Fog,34.8,40,18.7,0.0,16.4,3.9,1.1
1132,2025-01-11,Melbourne,Clear,39.8,46,38.8,0.0,41.3,3.2,5.4
1133,2025-01-11,Brisbane,Partly Cloudy,32.3,69,31.9,8.5,19.2,4.6,7.9
1134,2025-01-11,Perth,Storm,20.9,36,13.6,0.0,37.3,2.9,4.7
1135,2025-01-11,Adelaide,Storm,33.8,74,14.9,0.0,37.0,2.3,8.1
1136,2025-01-11,Gold Coast,Clear,30.8,35,3.8,0.0,29.7,2.2,2.6
1137,2025-01-11,Newcastle,Fog,21.0,70,5.0,0.0,21.9,1.9,3.8
1138,2025-01-11,Canberra,Clear,23.0,60,26.8,0.0,21.3,3.1,1.3
1139,2025-01-11,Sunshine Coast,Partly Cloudy,31.0,39,44.1,0.0,28.5,7.5,6.7
1140,2025-01-11,Wollongong,Fog,24.4,31,11.9,0.0,35.0,1.8,9.4
1141,2025-01-12,Sydney,Partly Cloudy,29.6,78,30.0,0.0,28.0,7.4,6.8
1142,2025-01-12,Melbourne,Partly Cloudy,28.6,35,2.1,0.0,8.6,7.3,1.9
1143,2025-01-12,Brisbane,Light Rain,21.0,31,22.8,0.0,17.1,4.3,8.1
1144,2025-01-12,Perth,Storm,35.9,71,5.2,0.0,5.3,4.3,7.9
1145,2025-01-12,Adelaide,Heavy Rain,37.6,40,31.1,15.2,16.7,4.3,6.4
1146,2025-01-12,Gold Coast,Light Rain,22.8,74,16.9,30.0,25.4,5.5,3.1
1147,2025-01-12,Newcastle,Storm,28.9,44,34.4,0.0,27.5,7.8,8.6
1148,2025-01-12,Canberra,Cloudy,24.8,81,5.3,38.2,22.2,8.0,5.9
1149,2025-01-12,Sunshine Coast,Cloudy,38.8,76,24.7,0.0,13.8,8.6,5.7
1150,2025-01-12,Wollongong,Fog,34.9,35,8.3,0.0,35.9,9.3,7.9
1151,2025-01-13,Sydney,Light Rain,25.8,38,15.1,44.3,12.9,4.8,7.5
1152,2025-01-13,Melbourne,Storm,20.0,44,3.6,0.0,40.1,7.2,2.6
1153,2025-01-13,Brisbane,Cloudy,33.4,53,14.8,0.0,32.0,9.9,7.6
1154,2025-01-13,Perth,Light Rain,24.1,63,24.0,19.4,22.0,9.8,4.5
1155,2025-01-13,Adelaide,Light Rain,30.2,32,10.8,0.0,40.1,3.1,1.3
1156,2025-01-13,Gold Coast,Light Rain,30.8,59,20.1,0.0,42.9,7.9,6.2
1157,2025-01-13,Newcastle,Partly Cloudy,23.6,44,33.1,0.0,47.1,4.4,6.4
1158,2025-01-13,Canberra,Clear,25.6,63,2.5,34.3,31.1,1.7,5.1
1159,2025-01-13,Sunshine Coast,Partly Cloudy,22.6,65,24.0,0.0,5.9,5.8,5.0
1160,2025-01-13,Wollongong,Light Rain,31.7,36,42.4,0.0,35.5,5.7,7.6
1161,2025-01-14,Sydney,Heavy Rain,36.7,62,41.6,0.0,17.8,6.5,6.6
1162,2025-01-14,Melbourne,Partly Cloudy,21.1,47,5.3,0.0,17.6,8.7,8.1
1163,2025-01-14,Brisbane,Cloudy,39.8,42,27.6,0.0,9.6,9.5,9.7
1164,2025-01-14,Perth,Light Rain,28.7,57,31.6,0.0,48.1,7.4,4.7
1165,2025-01-14,Adelaide,Light Rain,24.9,55,41.5,0.0,25.7,9.6,8.5
1166,2025-01-14,Gold Coast,Partly Cloudy,29.0,83,5.2,0.0,32.4,3.0,9.2
1167,2025-01-14,Newcastle,Clear,30.1,57,26.3,0.0,31.5,6.2,6.3
1168,2025-01-14,Canberra,Partly Cloudy,27.8,36,5.7,0.0,42.0,5.5,4.8
1169,2025-01-14,Sunshine Coast,Partly Cloudy,29.9,51,5.7,0.0,49.3,2.8,9.3
1170,2025-01-14,Wollongong,Partly Cloudy,36.0,39,23.5,16.5,31.0,7.8,1.4
1171,2025-01-15,Sydney,Fog,33.8,37,12.1,0.0,32.1,7.7,4.3
1172,2025-01-15,Melbourne,Heavy Rain,35.5,58,17.1,0.0,48.5,8.8,7.1
1173,2025-01-15,Brisbane,Heavy Rain,38.3,45,7.7,50.0,14.8,6.7,2.3
1174,2025-01-15,Perth,Cloudy,26.4,43,21.9,0.0,42.5,7.3,2.7
1175,2025-01-15,Adelaide,Clear,31.2,62,41.6,44.9,45.7,2.0,7.3
1176,2025-01-15,Gold Coast,Partly Cloudy,23.6,81,40.6,0.0,29.4,3.1,6.4
1177,2025-01-15,Newcastle,Clear,27.2,56,36.2,0.0,19.3,1.8,4.5
1178,2025-01-15,Canberra,Heavy Rain,35.5,61,0.4,23.5,23.0,7.0,4.0
1179,2025-01-15,Sunshine Coast,Clear,39.2,84,34.8,0.0,44.7,6.2,5.2
1180,2025-01-15,Wollongong,Storm,32.6,34,28.1,30.3,12.9,2.0,5.4
1181,2025-01-16,Sydney,Partly Cloudy,35.5,72,32.5,4.6,23.0,1.6,8.9
1182,2025-01-16,Melbourne,Heavy Rain,24.3,90,9.6,0.0,6.3,7.2,2.1
1183,2025-01-16,Brisbane,Storm,33.1,67,48.7,9.0,11.0,2.5,2.5
1184,2025-01-16,Perth,Cloudy,37.0,42,34.4,0.0,40.6,7.5,8.3
1185,2025-01-16,Adelaide,Storm,21.2,61,9.2,0.0,19.1,9.1,1.8
1186,2025-01-16,Gold Coast,Storm,30.9,69,14.5,0.0,39.2,6.0,8.7
1187,2025-01-16,Newcastle,Storm,23.1,33,7.9,0.0,41.4,7.8,1.1
1188,2025-01-16,Canberra,Light Rain,32.0,82,17.6,4.5,35.1,5.6,6.9
1189,2025-01-16,Sunshine Coast,Light Rain,39.6,65,0.4,14.3,18.9,4.2,6.6
1190,2025-01-16,Wollongong,Clear,32.4,54,23.4,0.0,42.4,2.2,8.5
1191,2025-01-17,Sydney,Storm,39.8,37,25.4,19.3,8.4,9.1,8.0
1192,2025-01-17,Melbourne,Partly Cloudy,20.5,70,19.2,0.0,13.2,6.2,9.9
1193,2025-01-17,Brisbane,Partly Cloudy,20.7,60,24.0,21.6,34.9,10.0,6.4
1194,2025-01-17,Perth,Heavy Rain,35.5,74,11.7,0.0,9.2,3.3,8.5
1195,2025-01-17,Adelaide,Heavy Rain,32.5,54,30.4,0.0,33.0,3.1,8.1
1196,2025-01-17,Gold Coast,Storm,22.5,49,14.7,0.0,35.3,5.6,2.7
1197,2025-01-17,Newcastle,Partly Cloudy,28.2,68,33.7,0.0,15.4,3.1,2.9
1198,2025-01-17,Canberra,Storm,27.4,78,21.8,0.0,37.9,5.6,8.0
1199,2025-01-17,Sunshine Coast,Cloudy,27.2,52,14.2,8.8,47.5,9.5,6.0
1200,2025-01-17,Wollongong,Light Rain,26.9,64,10.2,1.1,43.8,2.5,7.8
1201,2025-01-18,Sydney,Heavy Rain,31.2,77,30.4,46.1,43.0,8.8,3.2
1202,2025-01-18,Melbourne,Heavy Rain,28.5,84,14.2,0.0,32.0,8.6,5.2
1203,2025-01-18,Brisbane,Cloudy,26.6,88,6.2,0.0,14.1,1.3,6.3
1204,2025-01-18,Perth,Cloudy,31.8,47,27.5,10.6,17.4,3.6,7.6
1205,2025-01-18,Adelaide,Storm,32.9,78,25.8,0.0,25.2,5.9,6.2
1206,2025-01-18,Gold Coast,Light Rain,29.1,43,22.9,32.1,44.2,8.8,4.9
1207,2025-01-18,Newcastle,Fog,21.0,63,31.1,4.0,48.4,2.9,5.7
1208,2025-01-18,Canberra,Storm,35.9,87,5.1,0.0,42.3,4.8,7.6
1209,2025-01-18,Sunshine Coast,Cloudy,20.0,39,27.1,0.0,47.5,7.2,4.5
1210,2025-01-18,Wollongong,Cloudy,33.2,53,10.2,0.0,48.6,4.3,9.0
1211,2025-01-19,Sydney,Heavy Rain,39.7,71,0.9,46.3,19.6,9.2,6.8
1212,2025-01-19,Melbourne,Light Rain,35.6,59,24.2,0.0,11.1,7.4,9.1
1213,2025-01-19,Brisbane,Fog,38.0,85,3.6,26.9,12.6,4.0,5.0
1214,2025-01-19,Perth,Clear,26.0,46,16.5,34.1,15.8,3.9,7.4
1215,2025-01-19,Adelaide,Storm,29.8,52,37.8,15.0,49.7,1.6,4.7
1216,2025-01-19,Gold Coast,Heavy Rain,35.1,66,28.6,20.4,30.2,1.5,4.5
1217,2025-01-19,Newcastle,Cloudy,26.5,58,0.9,1.1,8.6,7.9,5.0
1218,2025-01-19,Canberra,Heavy Rain,31.6,72,4.2,32.4,5.1,3.6,9.3
1219,2025-01-19,Sunshine Coast,Partly Cloudy,37.2,92,23.0,0.0,39.2,1.4,2.9
1220,2025-01-19,Wollongong,Partly Cloudy,26.6,36,47.3,10.8,18.7,3.5,6.7
1221,2025-01-20,Sydney,Heavy Rain,25.2,78,37.4,11.6,29.2,7.1,2.4
1222,2025-01-20,Melbourne,Light Rain,24.4,83,4.4,37.1,7.2,8.9,8.5
1223,2025-01-20,Brisbane,Cloudy,37.7,65,43.3,0.0,44.9,2.6,4.7
1224,2025-01-20,Perth,Partly Cloudy,22.7,80,22.2,0.0,6.9,6.5,9.2
1225,2025-01-20,Adelaide,Heavy Rain,38.3,92,40.7,0.0,27.3,8.0,4.4
1226,2025-01-20,Gold Coast,Cloudy,25.5,60,47.0,35.6,11.2,4.2,2.7
1227,2025-01-20,Newcastle,Fog,35.0,62,43.9,48.1,40.3,5.3,5.2
1228,2025-01-20,Canberra,Cloudy,31.2,33,13.3,0.0,48.1,5.3,5.2
1229,2025-01-20,Sunshine Coast,Heavy Rain,21.6,86,17.5,0.0,8.4,7.8,7.9
1230,2025-01-20,Wollongong,Partly Cloudy,33.0,37,31.1,0.0,6.5,7.5,6.1
1231,2025-01-21,Sydney,Clear,25.6,82,18.6,0.0,27.8,3.2,3.6
1232,2025-01-21,Melbourne,Partly Cloudy,25.3,72,32.7,0.0,16.1,9.6,9.2
1233,2025-01-21,Brisbane,Partly Cloudy,37.3,82,21.5,0.0,35.8,9.2,7.9
1234,2025-01-21,Perth,Clear,37.2,63,23.3,28.5,8.5,1.5,3.2
1235,2025-01-21,Adelaide,Fog,26.2,76,41.2,0.0,32.0,7.9,5.5
1236,2025-01-21,Gold Coast,Light Rain,31.8,70,49.7,0.0,9.6,9.0,5.5
1237,2025-01-21,Newcastle,Light Rain,35.0,65,20.1,0.0,37.9,5.2,4.8
1238,2025-01-21,Canberra,Storm,21.9,82,25.6,0.0,17.6,5.2,6.3
1239,2025-01-21,Sunshine Coast,Storm,28.0,79,27.4,0.0,32.6,7.7,7.4
1240,2025-01-21,Wollongong,Cloudy,27.4,77,0.8,0.0,8.1,7.5,7.3
1241,2025-01-22,Sydney,Clear,33.8,53,28.7,0.0,24.0,3.6,1.2
1242,2025-01-22,Melbourne,Light Rain,25.6,60,31.2,0.0,46.2,1.6,1.5
1243,2025-01-22,Brisbane,Clear,21.3,79,18.8,0.0,18.8,8.8,2.9
1244,2025-01-22,Perth,Clear,31.8,62,22.7,17.0,16.8,3.7,3.7
1245,2025-01-22,Adelaide,Partly Cloudy,22.6,71,30.3,0.0,5.8,9.1,8.9
1246,2025-01-22,Gold Coast,Storm,23.3,58,39.2,0.0,15.2,4.2,1.7
1247,2025-01-22,Newcastle,Storm,38.3,82,20.7,43.2,26.6,1.9,1.8
1248,2025-01-22,Canberra,Cloudy,24.1,39,25.3,0.0,11.4,5.6,2.8
1249,2025-01-22,Sunshine Coast,Light Rain,38.0,70,26.7,0.0,14.5,6.6,5.7
1250,2025-01-22,Wollongong,Storm,30.8,51,34.7,0.0,32.1,4.1,6.6
1251,2025-01-23,Sydney,Fog,32.4,68,35.3,0.0,48.8,9.3,9.7
1252,2025-01-23,Melbourne,Light Rain,31.1,72,18.1,0.0,44.9,8.8,4.4
1253,2025-01-23,Brisbane,Heavy Rain,26.9,52,10.8,0.0,43.4,6.3,3.8
1254,2025-01-23,Perth,Heavy Rain,35.2,41,27.4,2.1,7.5,2.8,5.8
1255,2025-01-23,Adelaide,Fog,36.4,79,9.5,0.0,32.3,8.3,3.8
1256,2025-01-23,Gold Coast,Storm,23.1,77,28.7,12.1,39.3,1.5,6.3
1257,2025-01-23,Newcastle,Partly Cloudy,38.5,38,25.8,0.0,45.7,3.7,9.9
1258,2025-01-23,Canberra,Light Rain,25.9,41,9.8,0.0,44.7,4.2,2.8
1259,2025-01-23,Sunshine Coast,Clear,21.1,71,11.2,0.0,41.4,3.7,5.0
1260,2025-01-23,Wollongong,Storm,30.7,42,44.7,0.0,45.0,4.7,6.5
1261,2025-01-24,Sydney,Fog,26.1,70,16.0,0.0,42.8,4.9,7.7
1262,2025-01-24,Melbourne,Cloudy,26.1,45,39.2,9.2,31.6,2.3,9.4
1263,2025-01-24,Brisbane,Heavy Rain,37.2,64,17.1,0.0,18.8,1.7,6.6
1264,2025-01-24,Perth,Clear,34.7,32,21.0,0.0,36.3,4.4,6.8
1265,2025-01-24,Adelaide,Clear,33.8,32,2.9,42.0,36.6,5.7,2.2
1266,2025-01-24,Gold Coast,Partly Cloudy,33.3,45,20.2,0.0,42.1,9.3,2.4
1267,2025-01-24,Newcastle,Fog,21.7,93,17.8,0.0,12.7,8.0,8.5
1268,2025-01-24,Canberra,Light Rain,31.4,48,1.5,0.0,17.2,6.2,9.4
1269,2025-01-24,Sunshine Coast,Clear,21.7,31,17.3,0.0,34.8,6.7,9.3
1270,2025-01-24,Wollongong,Cloudy,38.9,93,6.5,0.0,33.2,1.4,2.8
1271,2025-01-25,Sydney,Clear,22.9,89,45.6,0.0,20.3,5.4,2.2
1272,2025-01-25,Melbourne,Heavy Rain,36.1,89,47.0,0.0,20.7,3.7,2.7
1273,2025-01-25,Brisbane,Clear,34.3,72,33.8,0.0,46.6,6.8,7.4
1274,2025-01-25,Perth,Storm,22.9,81,0.8,0.0,18.0,1.3,8.1
1275,2025-01-25,Adelaide,Cloudy,36.6,31,20.9,0.0,18.5,5.3,5.1
1276,2025-01-25,Gold Coast,Storm,36.1,73,2.1,0.0,16.6,1.8,5.5
1277,2025-01-25,Newcastle,Heavy Rain,34.6,72,21.8,13.0,6.6,9.1,4.0
1278,2025-01-25,Canberra,Light Rain,36.8,47,11.0,0.0,28.9,9.3,5.0
1279,2025-01-25,Sunshine Coast,Cloudy,37.6,84,34.9,30.7,42.3,1.7,4.5
1280,2025-01-25,Wollongong,Light Rain,39.2,46,44.3,0.0,31.6,9.0,9.9
1281,2025-01-26,Sydney,Fog,36.0,54,27.8,0.0,17.6,8.5,3.5
1282,2025-01-26,Melbourne,Clear,35.1,31,10.7,0.0,19.8,7.8,7.6
1283,2025-01-26,Brisbane,Heavy Rain,37.1,71,36.5,0.0,47.8,6.1,3.8
1284,2025-01-26,Perth,Fog,31.8,45,13.0,36.6,48.1,3.1,5.0
1285,2025-01-26,Adelaide,Heavy Rain,31.2,75,44.1,20.4,14.7,1.5,6.1
1286,2025-01-26,Gold Coast,Partly Cloudy,34.6,80,24.7,12.8,28.0,5.7,8.3
1287,2025-01-26,Newcastle,Fog,30.6,82,41.7,0.0,36.0,2.3,9.0
1288,2025-01-26,Canberra,Storm,27.4,53,43.6,0.0,45.8,7.5,9.1
1289,2025-01-26,Sunshine Coast,Clear,35.2,57,7.7,0.0,6.9,9.1,5.6
1290,2025-01-26,Wollongong,Storm,28.5,68,34.1,24.2,23.4,5.5,1.2
1291,2025-01-27,Sydney,Cloudy,39.0,71,40.1,0.0,48.8,7.6,6.2
1292,2025-01-27,Melbourne,Light Rain,36.6,72,7.3,0.0,33.6,1.7,5.3
1293,2025-01-27,Brisbane,Storm,37.9,72,30.0,0.0,27.6,6.6,3.5
1294,2025-01-27,Perth,Cloudy,34.2,41,48.3,0.0,33.6,9.7,4.5
1295,2025-01-27,Adelaide,Partly Cloudy,37.7,84,22.2,42.0,34.3,8.1,6.6
1296,2025-01-27,Gold Coast,Cloudy,28.5,58,13.4,0.0,40.4,1.6,4.2
1297,2025-01-27,Newcastle,Cloudy,32.8,44,30.6,0.0,31.9,3.1,7.5
1298,2025-01-27,Canberra,Clear,38.3,56,17.5,0.0,13.3,8.5,4.6
1299,2025-01-27,Sunshine Coast,Clear,23.8,40,37.9,0.0,26.4,6.8,2.6
1300,2025-01-27,Wollongong,Partly Cloudy,25.6,65,38.0,10.7,39.8,6.4,5.3
1301,2025-01-28,Sydney,Clear,28.2,62,21.8,0.0,48.0,8.2,8.9
1302,2025-01-28,Melbourne,Cloudy,39.4,31,39.7,0.0,18.5,1.0,8.5
1303,2025-01-28,Brisbane,Partly Cloudy,26.7,86,37.4,0.0,44.7,4.6,9.9
1304,2025-01-28,Perth,Cloudy,29.7,71,13.1,0.0,5.7,3.2,2.4
1305,2025-01-28,Adelaide,Heavy Rain,27.9,85,24.2,0.0,38.6,9.9,6.7
1306,2025-01-28,Gold Coast,Partly Cloudy,22.8,36,31.5,19.8,36.4,8.1,6.6
1307,2025-01-28,Newcastle,Heavy Rain,21.3,49,35.5,17.5,25.0,6.6,7.1
1308,2025-01-28,Canberra,Cloudy,36.1,35,8.5,0.0,44.7,4.2,3.9
1309,2025-01-28,Sunshine Coast,Fog,37.7,57,27.9,33.7,25.4,8.9,5.9
1310,2025-01-28,Wollongong,Partly Cloudy,21.8,79,9.1,0.0,47.4,4.3,5.3
1311,2025-01-29,Sydney,Cloudy,30.2,80,0.1,0.0,40.0,1.2,5.3
1312,2025-01-29,Melbourne,Storm,26.9,42,30.4,0.0,26.7,4.3,2.4
1313,2025-01-29,Brisbane,Cloudy,33.6,68,4.8,0.0,40.1,4.1,7.0
1314,2025-01-29,Perth,Cloudy,28.6,52,26.0,0.0,16.0,8.0,4.0
1315,2025-01-29,Adelaide,Cloudy,31.4,86,22.2,0.0,40.1,6.2,1.3
1316,2025-01-29,Gold Coast,Cloudy,20.4,68,36.3,0.0,40.7,2.9,8.5
1317,2025-01-29,Newcastle,Fog,24.5,85,26.9,0.0,9.6,8.7,8.2
1318,2025-01-29,Canberra,Partly Cloudy,23.5,30,41.5,0.0,32.6,9.1,5.4
1319,2025-01-29,Sunshine Coast,Storm,38.9,60,14.9,0.0,14.5,6.3,5.2
1320,2025-01-29,Wollongong,Storm,39.9,36,5.5,32.2,25.8,8.7,7.9
1321,2025-01-30,Sydney,Cloudy,32.3,60,33.2,33.0,36.2,5.4,2.6
1322,2025-01-30,Melbourne,Light Rain,38.9,94,16.8,0.0,15.0,3.4,9.7
1323,2025-01-30,Brisbane,Cloudy,32.7,42,19.7,0.0,34.2,5.2,6.6
1324,2025-01-30,Perth,Partly Cloudy,26.3,48,26.8,17.5,5.8,8.0,7.7
1325,2025-01-30,Adelaide,Fog,35.7,74,24.3,0.0,42.5,4.3,5.5
1326,2025-01-30,Gold Coast,Light Rain,33.1,35,7.8,26.5,45.9,6.7,2.1
1327,2025-01-30,Newcastle,Partly Cloudy,23.9,60,10.7,39.4,33.7,5.0,3.7
1328,2025-01-30,Canberra,Cloudy,29.3,81,40.3,22.2,37.2,3.3,9.8
1329,2025-01-30,Sunshine Coast,Light Rain,33.4,61,48.7,0.0,20.7,3.9,4.1
1330,2025-01-30,Wollongong,Storm,20.8,57,25.0,0.0,37.1,4.6,2.1
1331,2025-01-31,Sydney,Heavy Rain,20.5,79,5.0,0.0,20.7,7.1,6.9
1332,2025-01-31,Melbourne,Clear,20.8,86,37.5,23.0,40.6,3.4,1.3
1333,2025-01-31,Brisbane,Storm,30.9,52,47.2,0.0,35.6,4.6,7.3
1334,2025-01-31,Perth,Fog,22.2,76,28.9,33.2,39.7,9.3,4.8
1335,2025-01-31,Adelaide,Partly Cloudy,28.0,75,49.9,24.3,15.8,8.9,8.2
1336,2025-01-31,Gold Coast,Heavy Rain,34.1,82,2.3,0.0,10.8,5.8,2.9
1337,2025-01-31,Newcastle,Partly Cloudy,35.6,59,40.0,37.7,32.5,1.7,2.7
1338,2025-01-31,Canberra,Fog,32.1,69,8.2,0.0,48.9,3.0,4.6
1339,2025-01-31,Sunshine Coast,Partly Cloudy,33.4,70,24.0,28.4,24.9,8.4,1.6
1340,2025-01-31,Wollongong,Heavy Rain,33.9,32,9.8,48.7,35.0,7.0,9.2
1341,2025-02-01,Sydney,Partly Cloudy,33.5,76,38.7,0.0,21.4,8.3,4.5
1342,2025-02-01,Melbourne,Partly Cloudy,20.5,73,9.1,20.8,45.4,5.2,6.3
1343,2025-02-01,Brisbane,Fog,25.3,38,7.1,0.0,39.4,4.5,9.5
1344,2025-02-01,Perth,Fog,22.1,46,33.6,39.8,12.5,3.4,6.9
1345,2025-02-01,Adelaide,Partly Cloudy,26.4,78,4.1,0.0,27.0,6.8,6.1
1346,2025-02-01,Gold Coast,Fog,39.6,72,40.5,19.7,39.1,3.9,9.7
1347,2025-02-01,Newcastle,Cloudy,32.6,78,45.7,9.0,35.9,3.9,3.6
1348,2025-02-01,Canberra,Heavy Rain,21.5,42,39.9,0.0,35.0,7.9,7.3
1349,2025-02-01,Sunshine Coast,Light Rain,21.7,87,9.4,34.4,11.5,2.9,8.4
1350,2025-02-01,Wollongong,Clear,32.9,57,22.2,21.4,18.5,1.9,8.0
1351,2025-02-02,Sydney,Light Rain,25.6,40,13.0,0.0,12.5,9.5,3.3
