traffic_id,date,hour_of_day,city,traffic_level,congestion_delay_minutes,average_speed_kmh,incident_count,road_closure_count,weather_impact,is_peak_hours
3233,2025-07-04,11,Brisbane,Light,4.1,29.1,0,0,Light,0
3234,2025-07-04,11,Perth,Moderate,3.8,47.9,2,1,Moderate,0
3235,2025-07-04,11,Adelaide,Moderate,1.7,30.4,3,1,Heavy,0
3236,2025-07-04,11,Gold Coast,Light,2.5,38.5,3,0,Heavy,0
3237,2025-07-04,11,Newcastle,Light,6.6,33.6,0,1,None,0
3238,2025-07-04,11,Canberra,Light,5.1,44.5,1,1,Moderate,0
3239,2025-07-04,11,Sunshine Coast,Moderate,1.0,31.0,0,0,None,0
3240,2025-07-04,11,Wollongong,Light,7.3,75.8,0,0,Moderate,0
3241,2025-07-04,12,Sydney,Moderate,5.8,40.1,2,0,Light,0
3242,2025-07-04,12,Melbourne,Moderate,2.9,29.9,3,1,Heavy,0
3243,2025-07-04,12,Brisbane,Moderate,9.6,22.7,2,1,Heavy,0
3244,2025-07-04,12,Perth,Moderate,9.2,22.6,0,0,Moderate,0
3245,2025-07-04,12,Adelaide,Moderate,0.7,70.0,0,0,None,0
3246,2025-07-04,12,Gold Coast,Light,0.3,66.9,0,1,Moderate,0
3247,2025-07-04,12,Newcastle,Moderate,2.5,29.1,3,0,Moderate,0
3248,2025-07-04,12,Canberra,Light,0.5,75.0,1,1,Heavy,0
3249,2025-07-04,12,Sunshine Coast,Light,4.3,76.5,0,0,Moderate,0
3250,2025-07-04,12,Wollongong,Moderate,6.9,29.4,0,1,None,0
3251,2025-07-04,13,Sydney,Moderate,7.4,77.5,2,1,Moderate,0
3252,2025-07-04,13,Melbourne,Moderate,8.7,49.2,0,0,Light,0
3253,2025-07-04,13,Brisbane,Light,0.8,35.7,3,0,Heavy,0
3254,2025-07-04,13,Perth,Light,0.3,56.5,2,1,Moderate,0
3255,2025-07-04,13,Adelaide,Moderate,9.6,62.2,3,1,Light,0
3256,2025-07-04,13,Gold Coast,Moderate,3.5,68.3,3,0,None,0
3257,2025-07-04,13,Newcastle,Light,1.4,62.0,2,0,Light,0
3258,2025-07-04,13,Canberra,Moderate,0.3,75.9,0,0,Heavy,0
3259,2025-07-04,13,Sunshine Coast,Light,8.3,78.1,1,0,Moderate,0
3260,2025-07-04,13,Wollongong,Moderate,8.8,58.2,0,0,Heavy,0
3261,2025-07-04,14,Sydney,Light,7.9,20.5,0,0,Heavy,0
3262,2025-07-04,14,Melbourne,Light,6.3,54.3,1,0,Light,0
3263,2025-07-04,14,Brisbane,Moderate,6.2,75.7,3,0,None,0
3264,2025-07-04,14,Perth,Moderate,5.0,70.6,2,1,None,0
3265,2025-07-04,14,Adelaide,Light,7.9,39.8,1,0,Moderate,0
3266,2025-07-04,14,Gold Coast,Light,3.1,44.5,0,1,Moderate,0
3267,2025-07-04,14,Newcastle,Light,8.0,57.2,0,1,None,0
3268,2025-07-04,14,Canberra,Moderate,5.5,70.6,2,0,Moderate,0
3269,2025-07-04,14,Sunshine Coast,Light,8.5,69.3,3,1,Light,0
3270,2025-07-04,14,Wollongong,Moderate,3.4,25.8,1,0,Moderate,0
3271,2025-07-04,15,Sydney,Moderate,0.3,48.1,0,0,Light,0
3272,2025-07-04,15,Melbourne,Light,9.5,36.6,3,1,Heavy,0
3273,2025-07-04,15,Brisbane,Moderate,7.5,53.2,3,0,Heavy,0
3274,2025-07-04,15,Perth,Moderate,0.9,50.5,0,0,Heavy,0
3275,2025-07-04,15,Adelaide,Moderate,9.0,56.8,3,1,Light,0
3276,2025-07-04,15,Gold Coast,Light,7.7,51.6,2,0,Moderate,0
3277,2025-07-04,15,Newcastle,Moderate,4.5,76.3,2,0,Moderate,0
3278,2025-07-04,15,Canberra,Moderate,0.9,68.4,0,0,None,0
3279,2025-07-04,15,Sunshine Coast,Light,6.3,40.6,3,0,Moderate,0
3280,2025-07-04,15,Wollongong,Moderate,2.3,33.2,2,1,Light,0
3281,2025-07-04,16,Sydney,Moderate,2.8,42.5,3,0,Heavy,0
3282,2025-07-04,16,Melbourne,Moderate,9.6,32.5,1,1,Light,0
3283,2025-07-04,16,Brisbane,Light,5.8,61.1,1,1,None,0
3284,2025-07-04,16,Perth,Moderate,8.1,28.2,3,1,None,0
3285,2025-07-04,16,Adelaide,Moderate,3.5,23.0,2,0,Light,0
3286,2025-07-04,16,Gold Coast,Moderate,0.3,37.7,3,1,Moderate,0
3287,2025-07-04,16,Newcastle,Light,5.1,43.1,1,1,Light,0
3288,2025-07-04,16,Canberra,Light,7.6,79.2,1,0,None,0
3289,2025-07-04,16,Sunshine Coast,Light,8.1,28.9,1,1,None,0
3290,2025-07-04,16,Wollongong,Light,4.7,42.1,1,1,Heavy,0
3291,2025-07-04,17,Sydney,Heavy,36.2,67.6,1,0,None,1
3292,2025-07-04,17,Melbourne,Heavy,18.1,61.7,1,1,Light,1
3293,2025-07-04,17,Brisbane,Heavy,32.3,49.7,3,0,Moderate,1
3294,2025-07-04,17,Perth,Heavy,22.0,21.4,1,1,Heavy,1
3295,2025-07-04,17,Adelaide,Heavy,32.9,26.0,1,0,Heavy,1
3296,2025-07-04,17,Gold Coast,Severe,26.4,47.0,2,0,Heavy,1
3297,2025-07-04,17,Newcastle,Severe,29.7,56.4,2,0,Light,1
3298,2025-07-04,17,Canberra,Heavy,21.3,66.5,0,1,None,1
3299,2025-07-04,17,Sunshine Coast,Severe,18.3,23.8,0,1,Moderate,1
3300,2025-07-04,17,Wollongong,Heavy,20.8,75.4,2,1,Moderate,1
3301,2025-07-04,18,Sydney,Heavy,19.1,62.9,0,1,Moderate,1
3302,2025-07-04,18,Melbourne,Heavy,20.5,41.8,1,0,Heavy,1
3303,2025-07-04,18,Brisbane,Heavy,33.7,78.5,0,1,Moderate,1
3304,2025-07-04,18,Perth,Heavy,35.1,37.6,3,0,Heavy,1
3305,2025-07-04,18,Adelaide,Heavy,20.7,27.9,2,1,Light,1
3306,2025-07-04,18,Gold Coast,Heavy,37.7,65.8,0,1,Heavy,1
3307,2025-07-04,18,Newcastle,Severe,40.7,61.8,0,0,Heavy,1
3308,2025-07-04,18,Canberra,Heavy,28.5,24.0,1,0,Moderate,1
3309,2025-07-04,18,Sunshine Coast,Heavy,31.0,35.9,3,1,Moderate,1
3310,2025-07-04,18,Wollongong,Severe,16.9,39.1,1,0,Light,1
3311,2025-07-04,19,Sydney,Heavy,36.4,45.0,1,0,Light,1
3312,2025-07-04,19,Melbourne,Heavy,23.9,38.5,2,0,Light,1
3313,2025-07-04,19,Brisbane,Heavy,41.9,38.3,3,1,Moderate,1
3314,2025-07-04,19,Perth,Heavy,42.0,29.1,2,0,Heavy,1
3315,2025-07-04,19,Adelaide,Heavy,23.9,30.8,3,1,None,1
3316,2025-07-04,19,Gold Coast,Heavy,31.5,34.5,2,0,Moderate,1
3317,2025-07-04,19,Newcastle,Heavy,23.6,60.4,1,1,None,1
3318,2025-07-04,19,Canberra,Heavy,21.9,77.0,2,1,Moderate,1
3319,2025-07-04,19,Sunshine Coast,Severe,32.7,64.0,0,0,Moderate,1
3320,2025-07-04,19,Wollongong,Heavy,35.5,35.1,2,1,Light,1
3321,2025-07-04,20,Sydney,Light,3.8,68.9,0,0,Light,0
3322,2025-07-04,20,Melbourne,Moderate,4.0,69.2,1,0,Light,0
3323,2025-07-04,20,Brisbane,Light,4.2,45.6,3,1,Light,0
3324,2025-07-04,20,Perth,Light,0.5,67.4,3,0,None,0
3325,2025-07-04,20,Adelaide,Light,0.7,58.3,1,0,None,0
3326,2025-07-04,20,Gold Coast,Light,1.6,68.4,0,0,None,0
3327,2025-07-04,20,Newcastle,Moderate,1.4,71.2,3,0,None,0
3328,2025-07-04,20,Canberra,Light,2.6,22.2,1,0,None,0
3329,2025-07-04,20,Sunshine Coast,Light,1.9,44.6,0,1,Light,0
3330,2025-07-04,20,Wollongong,Light,4.8,42.7,1,0,Light,0
3331,2025-07-04,21,Sydney,Moderate,4.9,43.1,3,1,Moderate,0
3332,2025-07-04,21,Melbourne,Light,1.6,75.6,1,0,Moderate,0
3333,2025-07-04,21,Brisbane,Light,2.8,41.7,3,0,Light,0
3334,2025-07-04,21,Perth,Light,3.0,44.5,0,1,Heavy,0
3335,2025-07-04,21,Adelaide,Light,3.0,41.9,1,0,None,0
3336,2025-07-04,21,Gold Coast,Light,3.3,45.1,3,0,Moderate,0
3337,2025-07-04,21,Newcastle,Light,2.4,24.2,0,0,Moderate,0
3338,2025-07-04,21,Canberra,Light,1.8,74.5,1,0,Light,0
3339,2025-07-04,21,Sunshine Coast,Light,3.4,50.8,1,0,Heavy,0
3340,2025-07-04,21,Wollongong,Light,1.7,48.2,3,0,Moderate,0
3341,2025-07-04,22,Sydney,Light,1.8,52.4,3,1,Heavy,0
3342,2025-07-04,22,Melbourne,Light,0.1,31.3,3,0,Heavy,0
3343,2025-07-04,22,Brisbane,Light,2.0,48.5,1,0,Light,0
3344,2025-07-04,22,Perth,Light,4.4,62.6,2,1,Moderate,0
3345,2025-07-04,22,Adelaide,Moderate,0.4,31.6,2,1,Light,0
3346,2025-07-04,22,Gold Coast,Moderate,1.0,57.0,3,0,Light,0
3347,2025-07-04,22,Newcastle,Light,2.2,42.6,2,0,Heavy,0
3348,2025-07-04,22,Canberra,Light,0.4,52.3,3,1,Heavy,0
3349,2025-07-04,22,Sunshine Coast,Moderate,1.5,54.2,2,0,Light,0
3350,2025-07-04,22,Wollongong,Light,3.8,20.3,0,0,Light,0
3351,2025-07-04,23,Sydney,Light,3.0,37.1,0,1,Moderate,0
3352,2025-07-04,23,Melbourne,Moderate,1.8,27.8,2,0,None,0
3353,2025-07-04,23,Brisbane,Light,3.8,76.6,2,0,Moderate,0
3354,2025-07-04,23,Perth,Light,0.1,72.0,0,1,Light,0
3355,2025-07-04,23,Adelaide,Moderate,2.4,44.6,1,1,Heavy,0
3356,2025-07-04,23,Gold Coast,Light,1.0,71.8,1,0,Moderate,0
3357,2025-07-04,23,Newcastle,Moderate,2.5,32.6,3,0,None,0
3358,2025-07-04,23,Canberra,Light,4.3,27.5,2,1,Heavy,0
3359,2025-07-04,23,Sunshine Coast,Moderate,1.1,57.8,0,1,Light,0
3360,2025-07-04,23,Wollongong,Light,0.7,52.9,0,1,Moderate,0
3361,2025-07-05,0,Sydney,Light,4.7,22.4,2,1,None,0
3362,2025-07-05,0,Melbourne,Light,2.6,20.8,3,1,None,0
3363,2025-07-05,0,Brisbane,Moderate,1.2,55.1,2,0,Heavy,0
3364,2025-07-05,0,Perth,Light,1.0,20.9,2,1,Heavy,0
3365,2025-07-05,0,Adelaide,Light,2.7,42.6,3,0,None,0
3366,2025-07-05,0,Gold Coast,Moderate,3.7,52.9,0,0,Heavy,0
3367,2025-07-05,0,Newcastle,Light,3.0,57.2,3,1,Moderate,0
3368,2025-07-05,0,Canberra,Moderate,1.6,50.7,1,0,None,0
3369,2025-07-05,0,Sunshine Coast,Light,0.7,22.1,0,1,None,0
3370,2025-07-05,0,Wollongong,Light,3.8,41.8,1,0,Light,0
3371,2025-07-05,1,Sydney,Moderate,2.7,73.9,1,0,Heavy,0
3372,2025-07-05,1,Melbourne,Light,2.9,22.1,3,0,Moderate,0
3373,2025-07-05,1,Brisbane,Light,4.3,64.3,2,0,Moderate,0
3374,2025-07-05,1,Perth,Moderate,1.0,49.3,2,1,Light,0
3375,2025-07-05,1,Adelaide,Moderate,0.2,20.5,2,0,None,0
3376,2025-07-05,1,Gold Coast,Moderate,4.5,58.8,0,0,Light,0
3377,2025-07-05,1,Newcastle,Moderate,0.8,34.5,0,0,None,0
3378,2025-07-05,1,Canberra,Light,4.3,34.0,3,0,Heavy,0
3379,2025-07-05,1,Sunshine Coast,Light,0.7,56.4,3,0,Light,0
3380,2025-07-05,1,Wollongong,Light,1.8,68.3,0,0,Light,0
3381,2025-07-05,2,Sydney,Light,4.1,61.1,0,0,None,0
3382,2025-07-05,2,Melbourne,Light,3.1,31.1,2,1,Light,0
3383,2025-07-05,2,Brisbane,Moderate,0.4,25.2,0,0,None,0
3384,2025-07-05,2,Perth,Light,5.0,79.6,0,1,None,0
3385,2025-07-05,2,Adelaide,Light,4.2,24.3,3,0,Light,0
3386,2025-07-05,2,Gold Coast,Moderate,4.7,55.4,1,0,Light,0
3387,2025-07-05,2,Newcastle,Light,1.9,28.3,1,0,None,0
3388,2025-07-05,2,Canberra,Light,3.4,51.0,3,0,None,0
3389,2025-07-05,2,Sunshine Coast,Light,4.8,48.5,2,1,Moderate,0
3390,2025-07-05,2,Wollongong,Light,0.1,45.4,0,1,None,0
3391,2025-07-05,3,Sydney,Light,4.3,23.3,1,0,Moderate,0
3392,2025-07-05,3,Melbourne,Light,4.5,42.6,0,0,Moderate,0
3393,2025-07-05,3,Brisbane,Moderate,4.9,64.9,3,1,Moderate,0
3394,2025-07-05,3,Perth,Light,2.5,20.4,2,0,Light,0
3395,2025-07-05,3,Adelaide,Light,1.3,27.5,0,1,Heavy,0
3396,2025-07-05,3,Gold Coast,Light,3.9,20.1,1,0,Heavy,0
3397,2025-07-05,3,Newcastle,Light,2.6,34.1,1,0,Light,0
3398,2025-07-05,3,Canberra,Light,4.2,62.7,3,1,None,0
3399,2025-07-05,3,Sunshine Coast,Light,2.8,42.2,2,0,Moderate,0
3400,2025-07-05,3,Wollongong,Light,0.3,23.6,1,1,None,0
3401,2025-07-05,4,Sydney,Light,0.6,42.4,2,0,Moderate,0
3402,2025-07-05,4,Melbourne,Light,3.1,71.7,3,0,Light,0
3403,2025-07-05,4,Brisbane,Light,0.5,25.5,0,1,None,0
3404,2025-07-05,4,Perth,Light,5.0,73.2,0,0,Heavy,0
3405,2025-07-05,4,Adelaide,Light,3.0,61.9,0,1,None,0
3406,2025-07-05,4,Gold Coast,Light,3.9,63.5,3,1,Moderate,0
3407,2025-07-05,4,Newcastle,Moderate,4.3,55.7,3,0,Light,0
3408,2025-07-05,4,Canberra,Light,3.9,26.3,1,0,Moderate,0
3409,2025-07-05,4,Sunshine Coast,Light,1.8,46.5,0,1,Heavy,0
3410,2025-07-05,4,Wollongong,Light,4.4,25.0,3,0,Moderate,0
3411,2025-07-05,5,Sydney,Light,1.5,54.5,3,1,Light,0
3412,2025-07-05,5,Melbourne,Light,3.6,66.8,3,0,None,0
3413,2025-07-05,5,Brisbane,Moderate,4.7,26.0,3,0,Light,0
3414,2025-07-05,5,Perth,Light,3.2,29.6,1,1,Light,0
3415,2025-07-05,5,Adelaide,Light,0.7,29.4,2,0,Moderate,0
3416,2025-07-05,5,Gold Coast,Light,4.0,40.8,0,1,Light,0
3417,2025-07-05,5,Newcastle,Light,0.3,59.5,3,0,Light,0
3418,2025-07-05,5,Canberra,Light,0.9,67.3,0,1,Light,0
3419,2025-07-05,5,Sunshine Coast,Light,4.7,79.3,3,1,Light,0
3420,2025-07-05,5,Wollongong,Light,0.9,65.3,3,0,None,0
3421,2025-07-05,6,Sydney,Moderate,3.9,50.6,2,0,Heavy,0
3422,2025-07-05,6,Melbourne,Light,4.3,33.7,0,1,Heavy,0
3423,2025-07-05,6,Brisbane,Light,1.4,57.1,3,1,Moderate,0
3424,2025-07-05,6,Perth,Light,4.1,48.4,0,1,Moderate,0
3425,2025-07-05,6,Adelaide,Moderate,4.4,28.0,3,0,Moderate,0
3426,2025-07-05,6,Gold Coast,Light,2.3,59.1,1,0,None,0
3427,2025-07-05,6,Newcastle,Light,3.5,44.9,0,1,Moderate,0
3428,2025-07-05,6,Canberra,Light,4.6,65.1,1,0,None,0
3429,2025-07-05,6,Sunshine Coast,Light,2.3,44.8,0,0,Moderate,0
3430,2025-07-05,6,Wollongong,Moderate,4.9,63.8,0,1,Light,0
3431,2025-07-05,7,Sydney,Light,4.8,26.5,3,0,Heavy,0
3432,2025-07-05,7,Melbourne,Light,1.9,30.7,3,0,Heavy,0
3433,2025-07-05,7,Brisbane,Light,4.8,36.7,0,1,Heavy,0
3434,2025-07-05,7,Perth,Light,0.1,23.9,1,0,Light,0
3435,2025-07-05,7,Adelaide,Moderate,1.8,46.1,2,1,Moderate,0
3436,2025-07-05,7,Gold Coast,Light,2.2,40.3,3,1,None,0
3437,2025-07-05,7,Newcastle,Light,4.2,70.2,0,1,Heavy,0
3438,2025-07-05,7,Canberra,Moderate,3.4,40.8,1,0,Moderate,0
3439,2025-07-05,7,Sunshine Coast,Light,4.0,36.7,1,1,Light,0
3440,2025-07-05,7,Wollongong,Moderate,2.2,20.6,2,0,Light,0
3441,2025-07-05,8,Sydney,Light,3.3,30.6,1,0,Moderate,0
3442,2025-07-05,8,Melbourne,Light,4.5,27.8,1,0,None,0
3443,2025-07-05,8,Brisbane,Light,0.3,43.8,3,0,None,0
3444,2025-07-05,8,Perth,Light,2.6,55.3,1,0,Moderate,0
3445,2025-07-05,8,Adelaide,Light,1.0,57.6,3,0,Light,0
3446,2025-07-05,8,Gold Coast,Moderate,1.4,68.5,2,0,Moderate,0
3447,2025-07-05,8,Newcastle,Light,2.6,67.0,2,0,Light,0
3448,2025-07-05,8,Canberra,Moderate,2.7,47.7,1,0,Light,0
3449,2025-07-05,8,Sunshine Coast,Light,2.8,39.7,3,0,Light,0
3450,2025-07-05,8,Wollongong,Moderate,1.5,21.6,2,0,Light,0
3451,2025-07-05,9,Sydney,Light,1.0,46.7,3,0,Light,0
3452,2025-07-05,9,Melbourne,Light,2.6,39.6,1,1,None,0
3453,2025-07-05,9,Brisbane,Light,2.6,20.7,2,0,Moderate,0
3454,2025-07-05,9,Perth,Light,2.4,44.2,1,0,Heavy,0
3455,2025-07-05,9,Adelaide,Light,0.2,34.4,2,1,None,0
3456,2025-07-05,9,Gold Coast,Light,2.6,23.6,1,0,Moderate,0
3457,2025-07-05,9,Newcastle,Moderate,2.7,78.3,0,0,Moderate,0
3458,2025-07-05,9,Canberra,Moderate,1.4,45.3,1,1,Heavy,0
3459,2025-07-05,9,Sunshine Coast,Light,2.9,34.4,0,1,Heavy,0
3460,2025-07-05,9,Wollongong,Light,0.6,70.4,1,1,Heavy,0
3461,2025-07-05,10,Sydney,Moderate,4.6,55.5,0,1,Heavy,0
3462,2025-07-05,10,Melbourne,Light,1.7,54.8,3,0,None,0
3463,2025-07-05,10,Brisbane,Light,0.3,30.4,0,0,Heavy,0
3464,2025-07-05,10,Perth,Light,4.3,74.4,2,1,Moderate,0
3465,2025-07-05,10,Adelaide,Light,2.8,35.0,1,0,None,0
3466,2025-07-05,10,Gold Coast,Light,4.1,50.4,3,0,Heavy,0
3467,2025-07-05,10,Newcastle,Light,0.2,48.3,2,0,Moderate,0
3468,2025-07-05,10,Canberra,Moderate,2.5,66.1,0,1,Moderate,0
3469,2025-07-05,10,Sunshine Coast,Light,4.8,58.2,2,0,Heavy,0
3470,2025-07-05,10,Wollongong,Light,2.5,59.7,0,1,Light,0
3471,2025-07-05,11,Sydney,Light,1.5,41.8,2,1,Moderate,0
3472,2025-07-05,11,Melbourne,Light,4.5,58.4,1,0,None,0
3473,2025-07-05,11,Brisbane,Light,2.4,57.3,1,1,Moderate,0
3474,2025-07-05,11,Perth,Light,0.4,33.5,0,1,Light,0
3475,2025-07-05,11,Adelaide,Light,4.2,71.2,2,0,Light,0
3476,2025-07-05,11,Gold Coast,Light,0.7,63.6,0,1,None,0
3477,2025-07-05,11,Newcastle,Light,4.5,48.9,2,0,Light,0
3478,2025-07-05,11,Canberra,Light,2.4,71.5,1,0,Heavy,0
3479,2025-07-05,11,Sunshine Coast,Light,3.8,51.7,3,0,Heavy,0
3480,2025-07-05,11,Wollongong,Light,2.8,31.6,1,1,None,0
3481,2025-07-05,12,Sydney,Light,2.5,21.8,2,0,Moderate,0
3482,2025-07-05,12,Melbourne,Light,1.6,31.3,3,0,Moderate,0
3483,2025-07-05,12,Brisbane,Light,0.4,27.0,1,1,Heavy,0
3484,2025-07-05,12,Perth,Light,2.0,38.6,2,1,None,0
3485,2025-07-05,12,Adelaide,Light,2.3,54.1,2,0,None,0
3486,2025-07-05,12,Gold Coast,Moderate,0.9,49.1,0,0,None,0
3487,2025-07-05,12,Newcastle,Light,1.5,41.1,0,1,Moderate,0
3488,2025-07-05,12,Canberra,Light,1.2,30.8,0,0,Heavy,0
3489,2025-07-05,12,Sunshine Coast,Light,2.0,40.8,1,0,Light,0
3490,2025-07-05,12,Wollongong,Light,0.7,21.3,2,0,Light,0
3491,2025-07-05,13,Sydney,Moderate,2.3,69.5,2,0,Moderate,0
3492,2025-07-05,13,Melbourne,Light,1.6,79.5,1,1,Heavy,0
3493,2025-07-05,13,Brisbane,Light,1.7,53.6,1,0,None,0
3494,2025-07-05,13,Perth,Moderate,2.6,73.7,3,1,Light,0
3495,2025-07-05,13,Adelaide,Light,2.8,29.6,2,1,Heavy,0
3496,2025-07-05,13,Gold Coast,Light,0.5,27.6,0,0,None,0
3497,2025-07-05,13,Newcastle,Light,2.2,40.5,1,1,Heavy,0
3498,2025-07-05,13,Canberra,Light,3.5,77.8,3,1,Light,0
3499,2025-07-05,13,Sunshine Coast,Light,3.7,30.3,3,0,Moderate,0
3500,2025-07-05,13,Wollongong,Light,0.9,35.1,0,1,Moderate,0
3501,2025-07-05,14,Sydney,Light,2.5,20.5,3,1,None,0
3502,2025-07-05,14,Melbourne,Light,2.4,36.7,2,0,Light,0
3503,2025-07-05,14,Brisbane,Light,5.0,73.1,0,1,Heavy,0
3504,2025-07-05,14,Perth,Light,2.1,63.6,3,0,None,0
3505,2025-07-05,14,Adelaide,Light,0.1,54.0,0,1,None,0
3506,2025-07-05,14,Gold Coast,Light,2.2,40.3,2,1,Moderate,0
3507,2025-07-05,14,Newcastle,Moderate,2.8,53.4,2,0,Light,0
3508,2025-07-05,14,Canberra,Moderate,0.8,75.0,1,0,Moderate,0
3509,2025-07-05,14,Sunshine Coast,Moderate,2.8,21.0,2,0,Heavy,0
3510,2025-07-05,14,Wollongong,Light,3.6,45.2,0,1,Light,0
3511,2025-07-05,15,Sydney,Moderate,1.5,28.3,0,1,Heavy,0
3512,2025-07-05,15,Melbourne,Light,4.9,73.6,3,1,Light,0
3513,2025-07-05,15,Brisbane,Light,0.6,34.6,0,1,Moderate,0
3514,2025-07-05,15,Perth,Light,4.6,62.2,2,1,Heavy,0
3515,2025-07-05,15,Adelaide,Light,1.2,70.5,1,1,None,0
3516,2025-07-05,15,Gold Coast,Light,1.7,75.8,0,0,None,0
3517,2025-07-05,15,Newcastle,Moderate,2.4,70.2,2,0,Light,0
3518,2025-07-05,15,Canberra,Light,2.8,61.4,0,0,Light,0
3519,2025-07-05,15,Sunshine Coast,Moderate,0.6,28.7,3,0,Light,0
3520,2025-07-05,15,Wollongong,Light,4.1,61.6,3,0,Light,0
3521,2025-07-05,16,Sydney,Moderate,3.7,21.8,2,0,None,0
3522,2025-07-05,16,Melbourne,Light,3.8,21.8,2,0,None,0
3523,2025-07-05,16,Brisbane,Moderate,1.9,55.0,3,1,Heavy,0
3524,2025-07-05,16,Perth,Light,4.5,34.5,3,0,Heavy,0
3525,2025-07-05,16,Adelaide,Light,4.6,63.9,1,0,Heavy,0
3526,2025-07-05,16,Gold Coast,Light,3.6,72.4,3,0,Light,0
3527,2025-07-05,16,Newcastle,Light,3.3,21.2,2,0,Heavy,0
3528,2025-07-05,16,Canberra,Light,2.2,64.5,1,0,None,0
3529,2025-07-05,16,Sunshine Coast,Light,3.2,46.1,0,0,None,0
3530,2025-07-05,16,Wollongong,Light,2.7,74.6,2,1,Moderate,0
3531,2025-07-05,17,Sydney,Light,3.6,66.3,1,1,None,0
3532,2025-07-05,17,Melbourne,Moderate,1.3,26.7,0,0,Light,0
3533,2025-07-05,17,Brisbane,Light,1.9,29.6,3,1,None,0
3534,2025-07-05,17,Perth,Light,4.4,27.6,3,0,Light,0
3535,2025-07-05,17,Adelaide,Moderate,3.0,60.7,0,0,Heavy,0
3536,2025-07-05,17,Gold Coast,Light,2.9,68.3,3,1,Heavy,0
3537,2025-07-05,17,Newcastle,Light,2.6,55.8,1,0,None,0
3538,2025-07-05,17,Canberra,Light,0.4,74.8,2,1,Moderate,0
3539,2025-07-05,17,Sunshine Coast,Light,3.8,65.2,2,1,None,0
3540,2025-07-05,17,Wollongong,Moderate,4.5,25.2,3,0,Heavy,0
3541,2025-07-05,18,Sydney,Moderate,2.4,56.1,0,1,Light,0
3542,2025-07-05,18,Melbourne,Light,2.6,32.2,3,0,Heavy,0
3543,2025-07-05,18,Brisbane,Light,0.1,39.8,3,1,Light,0
3544,2025-07-05,18,Perth,Moderate,4.0,23.0,3,0,Heavy,0
3545,2025-07-05,18,Adelaide,Moderate,4.1,56.2,0,1,Moderate,0
3546,2025-07-05,18,Gold Coast,Light,3.5,26.1,3,0,Moderate,0
3547,2025-07-05,18,Newcastle,Light,1.8,43.4,2,1,Moderate,0
3548,2025-07-05,18,Canberra,Light,1.3,63.7,0,0,Moderate,0
3549,2025-07-05,18,Sunshine Coast,Light,3.8,55.1,1,1,Light,0
3550,2025-07-05,18,Wollongong,Moderate,1.5,38.0,1,0,Moderate,0
3551,2025-07-05,19,Sydney,Light,0.1,42.2,2,1,Heavy,0
3552,2025-07-05,19,Melbourne,Light,3.0,58.2,3,0,Heavy,0
3553,2025-07-05,19,Brisbane,Moderate,1.6,65.3,3,0,Heavy,0
3554,2025-07-05,19,Perth,Light,1.7,61.3,3,0,None,0
3555,2025-07-05,19,Adelaide,Light,2.3,21.3,2,1,None,0
3556,2025-07-05,19,Gold Coast,Light,1.5,28.0,1,0,Moderate,0
3557,2025-07-05,19,Newcastle,Moderate,3.4,67.4,0,0,None,0
3558,2025-07-05,19,Canberra,Moderate,2.0,79.4,3,1,Heavy,0
3559,2025-07-05,19,Sunshine Coast,Light,0.4,32.4,1,1,Moderate,0
3560,2025-07-05,19,Wollongong,Light,4.3,70.1,3,0,Light,0
3561,2025-07-05,20,Sydney,Light,3.5,43.1,1,1,Heavy,0
3562,2025-07-05,20,Melbourne,Light,4.8,20.3,2,1,Heavy,0
3563,2025-07-05,20,Brisbane,Light,2.1,70.9,2,0,Moderate,0
3564,2025-07-05,20,Perth,Light,4.6,21.8,1,1,None,0
3565,2025-07-05,20,Adelaide,Light,3.0,60.0,0,0,Moderate,0
3566,2025-07-05,20,Gold Coast,Light,2.1,78.2,1,0,Heavy,0
3567,2025-07-05,20,Newcastle,Light,0.6,31.4,1,1,None,0
3568,2025-07-05,20,Canberra,Light,1.3,48.9,1,0,Light,0
3569,2025-07-05,20,Sunshine Coast,Light,3.9,23.2,3,1,Light,0
3570,2025-07-05,20,Wollongong,Light,1.9,70.8,0,1,None,0
3571,2025-07-05,21,Sydney,Light,3.7,22.0,3,1,None,0
3572,2025-07-05,21,Melbourne,Light,0.4,20.9,0,0,None,0
3573,2025-07-05,21,Brisbane,Light,4.7,33.8,3,1,Light,0
3574,2025-07-05,21,Perth,Light,2.3,66.2,2,1,Heavy,0
3575,2025-07-05,21,Adelaide,Light,1.7,51.9,2,1,Light,0
3576,2025-07-05,21,Gold Coast,Light,1.5,20.2,0,0,None,0
3577,2025-07-05,21,Newcastle,Light,0.7,30.1,0,1,Heavy,0
3578,2025-07-05,21,Canberra,Light,2.4,42.7,0,1,Heavy,0
3579,2025-07-05,21,Sunshine Coast,Light,1.0,51.0,3,0,Light,0
3580,2025-07-05,21,Wollongong,Light,4.0,69.4,2,1,Heavy,0
3581,2025-07-05,22,Sydney,Light,1.0,22.4,3,1,Light,0
3582,2025-07-05,22,Melbourne,Light,1.2,54.7,2,0,Moderate,0
3583,2025-07-05,22,Brisbane,Moderate,0.5,48.9,2,1,None,0
3584,2025-07-05,22,Perth,Light,3.8,23.4,1,1,Light,0
3585,2025-07-05,22,Adelaide,Moderate,0.4,20.1,3,1,Moderate,0
