utilization_id,vehicle_id,date,total_shipments,total_weight_kg,total_volume_m3,total_distance_km,total_revenue,total_cost,capacity_utilization_pct,volume_utilization_pct,distance_utilization_km,revenue_per_km,cost_per_km,profit_per_km,utilization_score,efficiency_rating,maintenance_required
776,VH0114,2025-07-03,1,4298.3,7.71,132.0,409.91,343.4,23.0,4.1,132.0,3.11,2.6,0.5,13.6,Average,False
777,VH0120,2025-07-03,1,165.6,8.86,148.4,271.15,244.61,1.1,5.7,148.4,1.83,1.65,0.18,3.4,Poor,False
778,VH0122,2025-07-03,2,6115.7,12.1,248.8,810.96,604.13,63.0,12.5,248.8,3.26,2.43,0.83,37.7,Average,False
779,VH0125,2025-07-03,3,1708.4,40.24,474.2,1270.23,601.9,123.1,289.9,474.2,2.68,1.27,1.41,206.5,Poor,False
780,VH0127,2025-07-03,1,521.7,10.97,163.3,379.18,128.58,4.1,8.7,163.3,2.32,0.79,1.53,6.4,Poor,False
781,VH0128,2025-07-03,1,3829.7,10.4,219.2,213.36,264.65,76.5,20.8,219.2,0.97,1.21,-0.23,48.6,Average,False
782,VH0132,2025-07-03,1,20587.3,10.14,121.0,331.89,233.06,63.1,3.1,121.0,2.74,1.93,0.82,33.1,Good,False
783,VH0135,2025-07-03,1,12878.8,9.42,117.1,754.9,297.9,42.3,3.1,117.1,6.45,2.54,3.9,22.7,Poor,False
784,VH0141,2025-07-03,1,43.8,19.47,171.0,450.85,221.79,2.0,90.4,171.0,2.64,1.3,1.34,46.2,Poor,False
785,VH0150,2025-07-03,1,6184.7,13.97,143.7,667.2,172.61,50.0,11.3,143.7,4.64,1.2,3.44,30.6,Average,False
786,VH0152,2025-07-03,1,4696.5,2.74,182.0,656.08,158.45,33.9,2.0,182.0,3.6,0.87,2.73,17.9,Good,False
787,VH0153,2025-07-03,1,6104.3,14.0,117.0,157.02,180.95,61.2,14.0,117.0,1.34,1.55,-0.2,37.6,Poor,False
788,VH0157,2025-07-03,1,6478.6,5.07,82.5,168.56,207.85,46.1,3.6,82.5,2.04,2.52,-0.48,24.8,Excellent,False
789,VH0159,2025-07-03,2,3802.4,33.76,231.3,1294.64,403.93,107.0,95.0,231.3,5.6,1.75,3.85,101.0,Good,False
790,VH0162,2025-07-03,1,1013.4,0.82,189.7,648.97,146.09,45.4,3.7,189.7,3.42,0.77,2.65,24.5,Excellent,False
791,VH0165,2025-07-03,2,18891.1,16.47,296.6,811.07,352.84,88.5,7.7,296.6,2.73,1.19,1.54,48.1,Good,False
792,VH0167,2025-07-03,1,7138.3,3.34,114.4,779.35,288.15,61.9,2.9,114.4,6.81,2.52,4.29,32.4,Average,False
793,VH0168,2025-07-03,1,8291.3,18.28,61.9,781.14,154.38,73.2,16.1,61.9,12.62,2.49,10.13,44.7,Average,False
794,VH0170,2025-07-03,2,26221.4,20.51,318.1,824.42,435.07,130.9,10.2,318.1,2.59,1.37,1.22,70.6,Poor,False
795,VH0172,2025-07-03,1,943.9,3.44,215.5,580.06,306.82,52.7,19.2,215.5,2.69,1.42,1.27,36.0,Average,False
796,VH0176,2025-07-03,1,6635.4,17.52,101.9,172.42,91.3,64.0,16.9,101.9,1.69,0.9,0.8,40.4,Excellent,False
797,VH0178,2025-07-03,1,2209.1,0.72,213.2,557.39,200.11,78.8,2.6,213.2,2.61,0.94,1.68,40.7,Good,False
798,VH0182,2025-07-03,2,5386.2,32.84,241.5,1447.88,306.61,65.7,40.1,241.5,6.0,1.27,4.73,52.9,Average,False
799,VH0192,2025-07-03,2,3557.4,21.24,290.2,772.53,482.66,73.1,43.7,290.2,2.66,1.66,1.0,58.4,Average,False
800,VH0193,2025-07-03,1,142.1,17.57,92.8,643.23,165.19,4.6,57.5,92.8,6.93,1.78,5.15,31.1,Poor,False
801,VH0195,2025-07-03,1,26200.7,1.57,117.0,126.98,119.97,76.3,0.5,117.0,1.09,1.03,0.06,38.4,Good,False
802,VH0196,2025-07-03,1,4536.8,14.83,174.0,709.58,342.92,15.8,5.2,174.0,4.08,1.97,2.11,10.5,Excellent,False
803,VH0200,2025-07-03,2,6195.1,18.98,374.0,413.76,436.58,35.2,10.8,374.0,1.11,1.17,-0.06,23.0,Poor,False
804,VH0002,2025-07-04,1,428.2,12.07,118.6,284.08,285.83,27.4,77.4,118.6,2.4,2.41,-0.01,52.4,Average,False
805,VH0006,2025-07-04,1,15786.5,1.69,214.4,457.65,226.73,64.5,0.7,214.4,2.13,1.06,1.08,32.6,Average,False
806,VH0007,2025-07-04,1,5833.8,13.58,243.1,285.26,246.86,20.5,4.8,243.1,1.17,1.02,0.16,12.6,Excellent,False
807,VH0010,2025-07-04,2,8304.3,6.21,288.4,460.78,450.83,120.4,9.0,288.4,1.6,1.56,0.03,64.7,Average,False
808,VH0011,2025-07-04,1,9684.1,13.16,216.5,135.31,152.6,27.9,3.8,216.5,0.62,0.7,-0.08,15.8,Average,False
809,VH0013,2025-07-04,1,262.1,14.08,109.5,750.68,189.16,3.3,17.8,109.5,6.86,1.73,5.13,10.6,Good,False
810,VH0014,2025-07-04,1,1293.7,13.44,153.8,288.14,193.95,49.3,51.2,153.8,1.87,1.26,0.61,50.3,Average,False
811,VH0016,2025-07-04,1,1882.7,15.64,212.9,163.3,154.6,9.1,7.6,212.9,0.77,0.73,0.04,8.3,Excellent,False
812,VH0018,2025-07-04,1,5376.0,3.72,153.5,266.63,230.83,33.2,2.3,153.5,1.74,1.5,0.23,17.8,Poor,False
813,VH0021,2025-07-04,1,10343.2,9.36,180.4,557.54,319.79,61.8,5.6,180.4,3.09,1.77,1.32,33.7,Good,False
814,VH0022,2025-07-04,1,7309.5,15.26,82.5,392.72,171.11,57.5,12.0,82.5,4.76,2.07,2.69,34.8,Excellent,False
815,VH0031,2025-07-04,1,3379.2,3.87,163.3,355.05,264.99,10.0,1.1,163.3,2.17,1.62,0.55,5.6,Average,False
816,VH0032,2025-07-04,1,1117.8,0.58,82.5,281.43,302.59,15.7,0.8,82.5,3.41,3.67,-0.26,8.3,Poor,False
817,VH0033,2025-07-04,1,133.3,3.26,152.5,670.4,115.74,2.6,6.3,152.5,4.4,0.76,3.64,4.4,Excellent,False
818,VH0034,2025-07-04,1,9137.5,3.6,147.1,458.73,269.44,26.4,1.0,147.1,3.12,1.83,1.29,13.7,Good,False
819,VH0035,2025-07-04,1,11649.6,14.49,164.6,262.86,185.29,51.6,6.4,164.6,1.6,1.13,0.47,29.0,Poor,False
820,VH0040,2025-07-04,1,2447.8,12.93,90.3,680.84,183.09,18.2,9.6,90.3,7.54,2.03,5.51,13.9,Excellent,True
821,VH0044,2025-07-04,1,3494.2,11.54,117.9,173.18,289.05,14.9,4.9,117.9,1.47,2.45,-0.98,9.9,Average,False
822,VH0045,2025-07-04,1,6001.2,9.78,164.6,761.92,175.47,57.7,9.4,164.6,4.63,1.07,3.56,33.6,Poor,False
823,VH0049,2025-07-04,1,449.0,18.28,159.2,144.47,238.1,1.4,5.7,159.2,0.91,1.5,-0.59,3.6,Excellent,False
824,VH0054,2025-07-04,1,10557.3,18.49,73.5,283.57,164.99,38.5,6.7,73.5,3.86,2.24,1.61,22.6,Poor,False
825,VH0055,2025-07-04,1,1485.5,4.33,213.2,246.96,225.15,34.7,10.1,213.2,1.16,1.06,0.1,22.4,Poor,False
826,VH0056,2025-07-04,1,1499.6,19.82,81.4,116.28,235.87,24.5,32.4,81.4,1.43,2.9,-1.47,28.5,Poor,False
827,VH0057,2025-07-04,2,2450.1,31.99,270.3,1098.34,446.88,141.6,184.9,270.3,4.06,1.65,2.41,163.3,Excellent,False
828,VH0060,2025-07-04,1,10176.3,6.14,112.8,629.22,141.44,65.0,3.9,112.8,5.58,1.25,4.32,34.5,Poor,False
829,VH0067,2025-07-04,1,16488.1,7.62,240.4,389.44,221.86,61.8,2.9,240.4,1.62,0.92,0.7,32.3,Excellent,False
830,VH0068,2025-07-04,1,1279.5,5.68,95.3,197.65,290.84,29.8,13.2,95.3,2.07,3.05,-0.98,21.5,Good,False
831,VH0071,2025-07-04,1,11186.3,10.34,73.5,419.26,101.19,75.5,7.0,73.5,5.7,1.38,4.33,41.2,Good,False
832,VH0072,2025-07-04,1,5355.3,10.6,240.4,437.85,282.89,13.7,2.7,240.4,1.82,1.18,0.64,8.2,Good,False
833,VH0073,2025-07-04,1,1507.2,5.4,219.4,308.86,290.81,62.6,22.4,219.4,1.41,1.33,0.08,42.5,Excellent,False
834,VH0075,2025-07-04,2,3436.1,12.72,249.2,1126.68,555.33,63.1,23.3,249.2,4.52,2.23,2.29,43.2,Average,False
835,VH0077,2025-07-04,2,14558.9,26.91,266.5,1203.99,507.38,80.8,14.9,266.5,4.52,1.9,2.61,47.9,Poor,False
836,VH0078,2025-07-04,1,303.8,14.08,155.2,421.01,132.1,24.4,113.2,155.2,2.71,0.85,1.86,68.8,Good,False
837,VH0080,2025-07-04,1,205.9,0.5,118.6,350.23,258.19,7.9,1.9,118.6,2.95,2.18,0.78,4.9,Average,False
838,VH0081,2025-07-04,1,1933.3,0.11,155.2,228.8,157.82,29.6,0.2,155.2,1.47,1.02,0.46,14.9,Poor,False
839,VH0082,2025-07-04,1,4815.7,15.74,120.5,435.4,286.52,21.8,7.1,120.5,3.61,2.38,1.24,14.5,Poor,False
840,VH0084,2025-07-04,1,383.1,4.5,241.9,678.58,96.6,8.2,9.6,241.9,2.81,0.4,2.41,8.9,Excellent,False
841,VH0106,2025-07-04,1,13290.9,16.88,117.9,333.91,323.06,51.6,6.6,117.9,2.83,2.74,0.09,29.1,Poor,False
842,VH0120,2025-07-04,2,13138.2,4.11,295.0,986.03,493.6,85.2,2.7,295.0,3.34,1.67,1.67,43.9,Poor,False
843,VH0128,2025-07-04,1,876.8,4.09,104.4,568.49,186.94,17.5,8.2,104.4,5.45,1.79,3.65,12.8,Good,False
844,VH0130,2025-07-04,1,9300.0,17.25,188.6,585.61,258.69,63.8,11.8,188.6,3.11,1.37,1.73,37.8,Excellent,False
845,VH0131,2025-07-04,1,814.9,2.39,195.2,460.53,312.62,10.5,3.1,195.2,2.36,1.6,0.76,6.8,Average,False
846,VH0132,2025-07-04,1,24848.7,15.55,143.7,672.66,248.3,76.2,4.8,143.7,4.68,1.73,2.95,40.5,Good,False
847,VH0135,2025-07-04,2,31698.0,22.83,135.4,1346.15,403.68,104.2,7.5,135.4,9.94,2.98,6.96,55.9,Good,False
848,VH0138,2025-07-04,1,16723.2,15.12,85.7,388.08,199.46,73.4,6.6,85.7,4.53,2.33,2.2,40.0,Excellent,False
849,VH0151,2025-07-04,1,14424.2,14.51,197.3,103.33,305.34,37.1,3.7,197.3,0.52,1.55,-1.02,20.4,Average,False
850,VH0165,2025-07-04,1,9985.2,11.99,255.2,690.75,175.77,46.8,5.6,255.2,2.71,0.69,2.02,26.2,Good,False
851,VH0172,2025-07-04,1,899.7,15.14,40.9,154.57,129.03,50.3,84.6,40.9,3.78,3.15,0.62,67.4,Excellent,False
852,VH0175,2025-07-04,1,6519.7,6.3,82.3,270.29,86.63,46.3,4.5,82.3,3.28,1.05,2.23,25.4,Excellent,False
853,VH0176,2025-07-04,1,1695.5,17.78,101.9,337.78,122.79,16.3,17.1,101.9,3.31,1.21,2.11,16.7,Average,False
854,VH0178,2025-07-04,1,1851.9,14.73,107.3,203.1,204.18,66.1,52.6,107.3,1.89,1.9,-0.01,59.3,Average,False
855,VH0179,2025-07-04,1,15121.5,8.72,163.3,487.4,214.07,54.0,3.1,163.3,2.98,1.31,1.67,28.6,Excellent,True
856,VH0180,2025-07-04,1,2255.7,12.44,210.1,279.93,240.13,41.3,22.8,210.1,1.33,1.14,0.19,32.1,Average,False
857,VH0181,2025-07-04,1,1456.1,1.56,172.7,445.85,317.66,65.2,7.0,172.7,2.58,1.84,0.74,36.1,Poor,False
858,VH0183,2025-07-04,1,870.4,6.69,153.8,420.16,264.01,6.5,5.0,153.8,2.73,1.72,1.02,5.7,Good,False
859,VH0184,2025-07-04,1,292.6,17.8,172.7,460.67,111.81,1.4,8.3,172.7,2.67,0.65,2.02,4.9,Average,False
860,VH0187,2025-07-04,1,1109.3,0.9,145.6,722.99,138.47,30.7,2.5,145.6,4.97,0.95,4.01,16.6,Average,False
861,VH0189,2025-07-04,1,153.8,6.72,95.0,727.18,190.89,8.2,35.6,95.0,7.65,2.01,5.65,21.9,Good,False
862,VH0190,2025-07-04,1,1831.5,2.36,188.6,335.99,121.04,23.0,3.0,188.6,1.78,0.64,1.14,13.0,Excellent,True
863,VH0199,2025-07-04,1,4139.9,3.17,145.6,324.07,281.24,58.5,4.5,145.6,2.23,1.93,0.29,31.5,Good,False
864,VH0002,2025-07-05,1,656.1,8.81,189.7,265.94,282.92,42.1,56.5,189.7,1.4,1.49,-0.09,49.3,Excellent,False
865,VH0003,2025-07-05,1,1505.3,18.98,199.8,439.59,293.64,60.4,76.1,199.8,2.2,1.47,0.73,68.2,Poor,False
866,VH0004,2025-07-05,1,525.6,14.85,169.9,255.63,287.91,32.2,91.1,169.9,1.5,1.69,-0.19,61.7,Poor,False
867,VH0006,2025-07-05,1,1813.3,13.1,253.0,215.86,305.47,7.4,5.4,253.0,0.85,1.21,-0.35,6.4,Poor,False
868,VH0008,2025-07-05,1,1330.5,13.21,213.2,144.73,283.14,10.9,10.8,213.2,0.68,1.33,-0.65,10.9,Poor,False
869,VH0014,2025-07-05,1,1364.5,16.22,132.0,625.32,208.99,52.0,61.8,132.0,4.74,1.58,3.15,56.9,Excellent,False
870,VH0018,2025-07-05,1,7216.5,5.56,222.1,578.51,250.5,44.6,3.4,222.1,2.6,1.13,1.48,24.0,Poor,False
871,VH0025,2025-07-05,2,1553.8,19.97,252.1,510.83,268.29,4.8,6.2,252.1,2.03,1.06,0.96,5.5,Excellent,False
872,VH0028,2025-07-05,1,10558.2,6.81,177.0,550.26,263.23,54.1,3.5,177.0,3.11,1.49,1.62,28.8,Excellent,False
873,VH0039,2025-07-05,1,1954.7,17.97,128.3,106.88,329.22,21.0,19.3,128.3,0.83,2.57,-1.73,20.2,Excellent,False
874,VH0051,2025-07-05,1,14259.9,12.3,189.1,224.11,318.04,74.0,6.4,189.1,1.19,1.68,-0.5,40.2,Average,False
875,VH0052,2025-07-05,1,1792.5,5.45,172.9,642.64,250.06,33.4,10.2,172.9,3.72,1.45,2.27,21.8,Poor,False
876,VH0053,2025-07-05,2,20670.2,29.54,400.3,1160.23,370.18,104.2,14.9,400.3,2.9,0.92,1.97,59.6,Excellent,False
877,VH0054,2025-07-05,1,21932.5,12.81,166.7,597.19,269.88,80.0,4.7,166.7,3.58,1.62,1.96,42.3,Excellent,False
878,VH0058,2025-07-05,1,4550.7,4.84,202.0,483.84,159.15,40.4,4.3,202.0,2.4,0.79,1.61,22.3,Excellent,False
879,VH0059,2025-07-05,1,1501.4,5.92,213.2,499.78,110.11,69.5,27.4,213.2,2.34,0.52,1.83,48.5,Excellent,False
880,VH0063,2025-07-05,1,814.5,13.59,267.4,212.12,303.23,31.4,52.4,267.4,0.79,1.13,-0.34,41.9,Good,False
881,VH0064,2025-07-05,1,16037.7,10.4,202.0,507.22,200.39,48.0,3.1,202.0,2.51,0.99,1.52,25.5,Good,False
882,VH0066,2025-07-05,1,8258.3,7.25,153.5,589.95,182.26,71.0,6.2,153.5,3.84,1.19,2.66,38.6,Average,False
883,VH0068,2025-07-05,1,424.5,6.07,97.7,562.92,190.13,9.9,14.2,97.7,5.76,1.95,3.82,12.0,Average,False
884,VH0069,2025-07-05,1,5699.9,10.05,81.4,515.76,189.52,62.0,10.9,81.4,6.34,2.33,4.01,36.5,Poor,False
885,VH0070,2025-07-05,1,13600.2,0.61,197.3,355.59,338.6,62.7,0.3,197.3,1.8,1.72,0.09,31.5,Poor,False
886,VH0078,2025-07-05,1,408.3,3.67,149.1,713.4,193.78,32.8,29.5,149.1,4.78,1.3,3.49,31.2,Poor,False
887,VH0080,2025-07-05,2,2942.3,19.96,297.9,1548.55,526.11,113.3,76.8,297.9,5.2,1.77,3.43,95.0,Good,True
888,VH0081,2025-07-05,1,4149.2,3.89,159.3,507.82,115.64,63.5,6.0,159.3,3.19,0.73,2.46,34.7,Good,False
889,VH0084,2025-07-05,1,3075.4,3.52,112.8,666.8,312.68,65.6,7.5,112.8,5.91,2.77,3.14,36.6,Good,False
890,VH0088,2025-07-05,2,3272.0,24.81,303.3,986.99,468.83,46.7,35.4,303.3,3.25,1.55,1.71,41.1,Average,False
891,VH0091,2025-07-05,3,12041.2,44.55,331.2,823.42,660.88,143.8,53.2,331.2,2.49,2.0,0.49,98.5,Good,False
892,VH0093,2025-07-05,2,6798.5,20.19,309.4,1071.0,477.04,113.5,33.7,309.4,3.46,1.54,1.92,73.6,Excellent,False
893,VH0095,2025-07-05,1,5051.7,12.22,215.5,416.9,201.96,18.2,4.4,215.5,1.93,0.94,1.0,11.3,Excellent,True
894,VH0096,2025-07-05,1,10683.0,19.57,60.9,223.38,131.48,48.1,8.8,60.9,3.67,2.16,1.51,28.4,Excellent,False
895,VH0097,2025-07-05,1,22572.9,2.63,85.1,425.09,305.89,68.8,0.8,85.1,5.0,3.59,1.4,34.8,Average,False
896,VH0109,2025-07-05,1,6334.9,9.92,216.5,205.04,205.18,45.2,7.1,216.5,0.95,0.95,-0.0,26.2,Good,False
897,VH0111,2025-07-05,1,4752.1,12.39,120.5,454.17,136.24,19.3,5.0,120.5,3.77,1.13,2.64,12.2,Poor,False
898,VH0112,2025-07-05,2,58512.3,22.14,394.8,451.06,348.34,155.4,5.9,394.8,1.14,0.88,0.26,80.7,Excellent,False
899,VH0114,2025-07-05,1,6049.7,6.87,219.2,142.7,384.34,32.4,3.7,219.2,0.65,1.75,-1.1,18.0,Excellent,False
900,VH0118,2025-07-05,1,775.2,14.33,85.1,512.83,293.37,63.5,117.5,85.1,6.03,3.45,2.58,90.5,Average,False
901,VH0119,2025-07-05,1,5306.1,19.13,145.6,315.61,329.28,13.8,5.0,145.6,2.17,2.26,-0.09,9.4,Poor,False
902,VH0124,2025-07-05,1,5157.3,9.8,188.6,457.07,199.83,24.2,4.6,188.6,2.42,1.06,1.36,14.4,Good,False
903,VH0128,2025-07-05,1,3880.0,11.95,60.9,630.29,286.16,77.5,23.9,60.9,10.35,4.7,5.65,50.7,Poor,False
904,VH0130,2025-07-05,1,2522.5,14.22,93.7,725.98,79.11,17.3,9.8,93.7,7.75,0.84,6.9,13.5,Poor,True
905,VH0131,2025-07-05,1,4288.5,17.69,121.0,665.58,141.63,55.4,22.8,121.0,5.5,1.17,4.33,39.1,Excellent,False
906,VH0132,2025-07-05,1,13333.1,2.51,155.2,495.9,316.74,40.9,0.8,155.2,3.2,2.04,1.15,20.8,Poor,False
907,VH0133,2025-07-05,1,395.3,17.76,111.3,507.75,296.56,1.2,5.2,111.3,4.56,2.66,1.9,3.2,Good,True
908,VH0134,2025-07-05,1,21514.0,12.91,97.7,614.36,254.37,54.2,3.3,97.7,6.29,2.6,3.68,28.7,Good,False
909,VH0135,2025-07-05,1,8379.9,5.95,172.9,167.15,303.1,27.6,2.0,172.9,0.97,1.75,-0.79,14.8,Average,False
910,VH0136,2025-07-05,1,409.3,14.36,228.7,436.1,290.8,18.6,65.2,228.7,1.91,1.27,0.64,41.9,Average,False
911,VH0144,2025-07-05,1,840.4,10.36,117.1,675.35,307.39,11.9,14.6,117.1,5.77,2.63,3.14,13.3,Average,False
912,VH0150,2025-07-05,1,9043.1,9.69,189.9,309.23,180.27,73.1,7.8,189.9,1.63,0.95,0.68,40.4,Average,False
913,VH0152,2025-07-05,1,1676.8,3.76,67.4,596.5,289.84,12.1,2.7,67.4,8.85,4.3,4.55,7.4,Good,False
914,VH0155,2025-07-05,1,10316.5,16.09,152.5,100.54,310.9,75.6,11.8,152.5,0.66,2.04,-1.38,43.7,Poor,False
915,VH0161,2025-07-05,1,1066.9,15.72,213.2,628.62,138.32,60.0,88.4,213.2,2.95,0.65,2.3,74.2,Poor,True
916,VH0164,2025-07-05,1,10227.1,7.78,169.9,172.66,287.54,60.3,4.6,169.9,1.02,1.69,-0.68,32.4,Average,False
917,VH0166,2025-07-05,1,118.1,14.96,207.1,755.67,302.83,1.6,20.2,207.1,3.65,1.46,2.19,10.9,Excellent,False
918,VH0170,2025-07-05,1,12153.1,12.89,107.3,480.3,190.53,60.7,6.4,107.3,4.48,1.78,2.7,33.6,Average,False
919,VH0172,2025-07-05,2,1699.7,10.02,370.8,671.84,501.43,95.0,56.0,370.8,1.81,1.35,0.46,75.5,Poor,False
920,VH0174,2025-07-05,1,12216.1,19.91,189.0,310.89,258.71,33.9,5.5,189.0,1.64,1.37,0.28,19.7,Average,False
921,VH0181,2025-07-05,1,1025.9,11.75,164.6,609.81,239.7,45.9,52.6,164.6,3.7,1.46,2.25,49.3,Average,False
922,VH0183,2025-07-05,1,3478.0,18.75,95.0,568.32,311.7,26.0,14.0,95.0,5.98,3.28,2.7,20.0,Poor,False
923,VH0187,2025-07-05,1,2790.6,15.27,125.4,575.4,109.43,77.2,42.2,125.4,4.59,0.87,3.72,59.7,Excellent,False
924,VH0189,2025-07-05,2,1947.8,12.55,147.6,500.8,467.97,103.3,66.5,147.6,3.39,3.17,0.22,84.9,Average,False
925,VH0192,2025-07-05,1,1116.3,16.94,189.7,156.29,330.64,22.9,34.8,189.7,0.82,1.74,-0.92,28.9,Poor,False
926,VH0193,2025-07-05,1,2300.2,16.58,188.6,790.18,207.4,75.2,54.2,188.6,4.19,1.1,3.09,64.7,Poor,False
927,VH0197,2025-07-05,1,9895.0,15.14,159.6,287.75,245.27,43.8,6.7,159.6,1.8,1.54,0.27,25.2,Poor,False
928,VH0198,2025-07-05,1,1332.9,17.25,207.1,169.93,239.93,22.2,28.8,207.1,0.82,1.16,-0.34,25.5,Poor,True
929,VH0200,2025-07-05,1,12866.3,8.39,177.0,305.61,272.72,73.0,4.8,177.0,1.73,1.54,0.19,38.9,Poor,False
930,VH0035,2025-07-06,1,12642.1,1.62,40.9,110.93,243.77,56.0,0.7,40.9,2.71,5.96,-3.25,28.4,Poor,False
931,VH0036,2025-07-06,1,17562.0,7.27,140.8,543.49,262.64,49.7,2.1,140.8,3.86,1.87,1.99,25.9,Good,False
932,VH0046,2025-07-06,1,5985.0,16.11,216.5,151.55,285.55,35.6,9.6,216.5,0.7,1.32,-0.62,22.6,Average,False
933,VH0051,2025-07-06,1,14360.4,2.08,174.0,124.64,246.46,74.6,1.1,174.0,0.72,1.42,-0.7,37.8,Good,False
934,VH0068,2025-07-06,2,4342.2,9.16,246.0,666.68,453.26,101.3,21.4,246.0,2.71,1.84,0.87,61.3,Poor,False
935,VH0071,2025-07-06,1,9772.8,16.04,192.7,240.3,336.54,65.9,10.8,192.7,1.25,1.75,-0.5,38.4,Poor,False
936,VH0099,2025-07-06,1,2432.1,4.56,122.9,144.6,117.47,7.3,1.4,122.9,1.18,0.96,0.22,4.3,Poor,False
937,VH0120,2025-07-06,1,6280.7,9.74,205.6,612.73,126.85,40.7,6.3,205.6,2.98,0.62,2.36,23.5,Poor,False
938,VH0124,2025-07-06,1,11628.9,7.08,97.7,110.38,83.94,54.7,3.3,97.7,1.13,0.86,0.27,29.0,Average,False
939,VH0125,2025-07-06,1,917.1,8.38,177.0,720.65,326.85,66.1,60.4,177.0,4.07,1.85,2.22,63.2,Average,False
940,VH0129,2025-07-06,2,19886.5,27.9,254.9,428.02,531.99,82.8,11.6,254.9,1.68,2.09,-0.41,47.2,Poor,False
941,VH0138,2025-07-06,1,1167.1,5.65,195.2,553.41,224.84,5.1,2.5,195.2,2.84,1.15,1.68,3.8,Average,False
942,VH0139,2025-07-06,1,982.1,1.09,202.0,258.06,155.18,15.6,1.7,202.0,1.28,0.77,0.51,8.7,Excellent,False
943,VH0149,2025-07-06,1,3274.9,12.0,266.9,265.03,367.13,26.6,9.7,266.9,0.99,1.38,-0.38,18.2,Good,False
944,VH0156,2025-07-06,2,13674.3,27.4,295.2,1213.01,420.43,61.2,12.3,295.2,4.11,1.42,2.68,36.7,Poor,False
945,VH0167,2025-07-06,1,6636.0,9.65,240.4,397.15,124.27,57.5,8.4,240.4,1.65,0.52,1.14,32.9,Excellent,False
946,VH0172,2025-07-06,1,920.8,10.09,133.2,554.8,319.88,51.4,56.4,133.2,4.17,2.4,1.76,53.9,Excellent,False
947,VH0179,2025-07-06,1,17909.6,0.66,159.2,796.23,164.89,64.0,0.2,159.2,5.0,1.04,3.97,32.1,Average,False
948,VH0191,2025-07-06,1,885.3,14.82,117.0,380.59,104.71,29.6,49.5,117.0,3.25,0.89,2.36,39.5,Good,False
949,VH0002,2025-07-07,1,936.0,16.9,189.9,222.51,274.21,60.0,108.3,189.9,1.17,1.44,-0.27,84.2,Poor,False
950,VH0003,2025-07-07,3,2935.7,38.05,391.3,970.05,462.22,117.7,152.6,391.3,2.48,1.18,1.3,135.1,Excellent,False
951,VH0005,2025-07-07,1,3970.0,13.52,219.4,110.08,246.82,71.1,24.2,219.4,0.5,1.12,-0.62,47.7,Good,False
952,VH0006,2025-07-07,1,3815.0,11.26,97.7,479.35,120.95,15.6,4.6,97.7,4.91,1.24,3.67,10.1,Good,False
953,VH0014,2025-07-07,1,299.9,19.43,117.0,454.83,93.95,11.4,74.1,117.0,3.89,0.8,3.08,42.8,Average,False
954,VH0018,2025-07-07,1,10231.0,6.76,180.4,762.26,194.86,63.3,4.2,180.4,4.23,1.08,3.15,33.7,Poor,False
955,VH0020,2025-07-07,1,6983.1,2.15,202.0,235.56,233.55,31.8,1.0,202.0,1.17,1.16,0.01,16.4,Average,False
956,VH0028,2025-07-07,1,9214.3,7.36,222.4,313.55,366.38,47.3,3.8,222.4,1.41,1.65,-0.24,25.5,Good,False
957,VH0029,2025-07-07,1,6525.1,3.2,93.7,697.3,115.68,78.5,3.8,93.7,7.44,1.23,6.21,41.2,Excellent,False
958,VH0030,2025-07-07,1,1937.6,11.34,222.4,362.22,193.61,65.8,38.5,222.4,1.63,0.87,0.76,52.1,Poor,False
959,VH0031,2025-07-07,1,17886.9,18.4,121.0,402.87,145.03,52.9,5.4,121.0,3.33,1.2,2.13,29.2,Poor,False
960,VH0038,2025-07-07,1,2378.1,18.3,240.4,103.62,245.84,8.2,6.3,240.4,0.43,1.02,-0.59,7.3,Excellent,False
961,VH0041,2025-07-07,1,12480.9,12.1,87.2,794.25,132.79,69.7,6.8,87.2,9.11,1.52,7.59,38.2,Excellent,False
962,VH0047,2025-07-07,1,5897.8,9.33,156.4,187.65,253.73,26.0,4.1,156.4,1.2,1.62,-0.42,15.0,Poor,False
963,VH0057,2025-07-07,1,164.2,7.0,103.7,736.6,269.49,9.5,40.5,103.7,7.1,2.6,4.5,25.0,Poor,False
964,VH0058,2025-07-07,2,900.9,33.71,319.8,766.06,502.27,8.0,29.9,319.8,2.4,1.57,0.82,19.0,Excellent,False
965,VH0060,2025-07-07,1,1301.1,18.8,145.6,765.09,263.51,8.3,12.0,145.6,5.25,1.81,3.44,10.2,Good,False
966,VH0070,2025-07-07,1,16262.4,4.17,82.3,318.32,136.06,75.0,1.9,82.3,3.87,1.65,2.21,38.4,Poor,False
967,VH0071,2025-07-07,1,11053.4,8.72,47.0,671.84,130.74,74.6,5.9,47.0,14.29,2.78,11.51,40.2,Average,False
968,VH0072,2025-07-07,1,15950.8,9.27,156.4,681.5,104.17,40.9,2.4,156.4,4.36,0.67,3.69,21.6,Good,False
969,VH0073,2025-07-07,1,220.1,11.17,240.4,342.81,134.27,9.1,46.4,240.4,1.43,0.56,0.87,27.8,Average,False
970,VH0082,2025-07-07,2,26232.3,32.72,292.6,461.06,381.74,118.8,14.8,292.6,1.58,1.3,0.27,66.8,Average,False
