weather_id,location_id,date,hour,temperature_f,temperature_c,humidity_pct,wind_speed_mph,wind_direction_degrees,precipitation_mm,visibility_miles,weather_condition,weather_description,pressure_inhg,uv_index,sunrise_time,sunset_time,created_at,_loaded_at
2351,172,2025-08-29,19,62.2,16.8,72,15.0,78,0.0,15.2,CLOUDY,Foggy,30.3,10,06:00:00,18:00:00,2025-09-11 22:50:57.111869,2025-09-19 22:59:11.019092
2352,168,2025-08-29,19,55.8,13.2,31,0.9,261,0.0,16.2,HEAVY_RAIN,Heavy rain,29.85,10,06:00:00,18:00:00,2025-08-29 22:45:06.235652,2025-09-20 02:43:17.136327
2353,35,2025-08-29,19,49.9,9.9,90,25.5,334,35.5,6.3,RAIN,Clear skies,29.74,1,06:00:00,18:00:00,2025-08-25 09:34:39.345180,2025-09-20 16:24:03.452775
2354,37,2025-08-29,19,59.0,15.0,80,24.4,276,25.1,48.6,LIGHT_RAIN,Foggy,29.59,5,06:00:00,18:00:00,2025-09-19 18:27:52.154551,2025-09-19 18:50:56.050568
2355,171,2025-08-29,19,56.1,13.4,61,23.7,212,0.0,29.9,STORM,Heavy rain,29.76,2,06:00:00,18:00:00,2025-08-29 17:30:37.359391,2025-09-20 00:37:00.483228
2356,124,2025-08-29,19,53.2,11.8,50,11.6,282,6.3,25.0,RAIN,Heavy rain,29.67,2,06:00:00,18:00:00,2025-09-03 18:24:04.993431,2025-09-20 12:33:12.020819
2357,209,2025-08-29,19,51.6,10.9,63,18.1,122,0.0,26.8,CLOUDY,Clear skies,30.03,7,06:00:00,18:00:00,2025-09-10 16:16:54.881705,2025-09-20 14:50:53.375799
2358,88,2025-08-29,19,57.0,13.9,56,11.3,49,0.0,14.5,LIGHT_RAIN,Partly cloudy,29.86,6,06:00:00,18:00:00,2025-08-27 20:42:19.053534,2025-09-19 23:58:29.596117
2359,218,2025-08-29,19,64.9,18.3,74,6.7,162,19.1,16.3,STORM,Light rain,30.15,2,06:00:00,18:00:00,2025-09-04 13:09:24.265331,2025-09-20 08:59:48.686963
2360,113,2025-08-29,19,44.1,6.7,87,10.8,32,3.9,25.9,RAIN,Clear skies,30.46,0,06:00:00,18:00:00,2025-08-26 02:07:25.967163,2025-09-20 01:34:04.152444
2361,80,2025-08-29,20,45.2,7.4,60,6.1,202,40.7,5.0,HEAVY_RAIN,Clear skies,29.6,5,06:00:00,18:00:00,2025-09-13 06:38:10.076692,2025-09-20 00:07:08.182045
2362,52,2025-08-29,20,54.7,12.6,32,28.6,18,0.0,27.8,CLEAR,Heavy rain,30.15,7,06:00:00,18:00:00,2025-08-30 14:39:03.728535,2025-09-19 19:25:02.724029
2363,142,2025-08-29,20,42.8,6.0,56,20.2,66,0.0,36.7,FOG,Light rain,29.52,7,06:00:00,18:00:00,2025-09-20 12:44:59.905233,2025-09-20 11:15:51.969495
2364,88,2025-08-29,20,50.8,10.5,37,5.1,106,0.0,22.3,STORM,Clear skies,29.78,4,06:00:00,18:00:00,2025-08-27 19:59:55.226579,2025-09-20 06:09:45.430149
2365,8,2025-08-29,20,64.2,17.9,76,8.4,204,0.0,32.9,RAIN,Thunderstorm,30.14,10,06:00:00,18:00:00,2025-09-03 10:51:35.394438,2025-09-20 18:17:36.184698
2366,33,2025-08-29,20,54.7,12.6,32,12.3,305,0.0,27.0,CLEAR,Clear skies,29.72,4,06:00:00,18:00:00,2025-09-11 02:21:04.609274,2025-09-20 15:04:58.051377
2367,43,2025-08-29,20,50.0,10.0,60,12.3,309,0.0,25.5,RAIN,Thunderstorm,30.48,1,06:00:00,18:00:00,2025-09-09 17:03:56.175646,2025-09-20 18:40:15.411301
2368,111,2025-08-29,20,53.0,11.7,43,17.0,48,0.0,21.2,CLEAR,Heavy rain,29.71,10,06:00:00,18:00:00,2025-09-01 20:27:53.452544,2025-09-20 17:31:54.654077
2369,30,2025-08-29,20,56.0,13.3,89,8.7,53,0.0,28.0,CLEAR,Heavy rain,29.81,0,06:00:00,18:00:00,2025-09-18 20:00:10.191267,2025-09-20 10:28:23.116182
2370,31,2025-08-29,20,67.4,19.7,53,15.9,60,0.0,11.2,CLOUDY,Light rain,30.19,11,06:00:00,18:00:00,2025-09-16 16:55:17.003474,2025-09-19 21:40:25.165181
2371,228,2025-08-29,21,65.2,18.5,80,24.3,124,0.0,35.8,CLOUDY,Thunderstorm,29.51,9,06:00:00,18:00:00,2025-08-26 06:42:42.438469,2025-09-20 13:04:44.665638
2372,63,2025-08-29,21,47.1,8.4,58,18.1,340,20.4,45.9,LIGHT_RAIN,Clear skies,29.64,9,06:00:00,18:00:00,2025-09-14 01:22:20.988276,2025-09-20 01:19:32.644387
2373,201,2025-08-29,21,52.6,11.5,41,3.0,174,6.9,37.6,FOG,Clear skies,29.85,6,06:00:00,18:00:00,2025-08-23 09:11:15.012646,2025-09-20 01:13:51.100581
2374,29,2025-08-29,21,55.0,12.8,45,1.8,36,42.1,11.2,HEAVY_RAIN,Foggy,30.19,6,06:00:00,18:00:00,2025-09-04 03:24:26.054773,2025-09-19 20:49:24.369629
2375,175,2025-08-29,21,59.0,15.0,58,19.1,198,0.0,9.2,STORM,Heavy rain,30.32,2,06:00:00,18:00:00,2025-09-03 04:57:34.337507,2025-09-20 17:25:40.283528
2376,156,2025-08-29,21,62.0,16.6,69,28.6,163,0.0,34.7,LIGHT_RAIN,Overcast,30.44,0,06:00:00,18:00:00,2025-08-31 01:00:17.267921,2025-09-20 10:21:03.327540
2377,29,2025-08-29,21,63.3,17.4,69,13.7,10,0.0,19.5,CLOUDY,Overcast,30.48,5,06:00:00,18:00:00,2025-09-15 02:16:42.041595,2025-09-19 20:48:33.534732
2378,19,2025-08-29,21,41.7,5.4,90,16.6,359,0.0,8.7,CLEAR,Foggy,29.56,11,06:00:00,18:00:00,2025-08-31 19:40:20.157300,2025-09-20 07:30:04.214250
2379,215,2025-08-29,21,65.9,18.8,34,1.5,50,0.0,45.8,CLOUDY,Clear skies,30.34,11,06:00:00,18:00:00,2025-09-06 04:34:43.803101,2025-09-20 13:15:10.088386
2380,8,2025-08-29,21,61.2,16.2,52,1.9,285,36.0,14.1,HEAVY_RAIN,Thunderstorm,30.4,7,06:00:00,18:00:00,2025-09-08 15:48:39.264598,2025-09-20 03:19:28.966973
2381,66,2025-08-29,22,48.7,9.3,43,17.8,288,0.0,31.2,STORM,Light rain,30.23,5,06:00:00,18:00:00,2025-09-12 09:12:56.250417,2025-09-19 18:54:33.203506
2382,72,2025-08-29,22,54.1,12.3,91,7.1,68,0.0,8.0,LIGHT_RAIN,Partly cloudy,30.13,1,06:00:00,18:00:00,2025-08-22 19:04:37.353905,2025-09-20 09:23:33.799777
2383,230,2025-08-29,22,46.1,7.8,46,1.5,27,0.0,14.2,HEAVY_RAIN,Heavy rain,30.36,5,06:00:00,18:00:00,2025-09-18 00:31:39.686551,2025-09-20 01:21:34.973195
2384,165,2025-08-29,22,49.5,9.7,79,2.4,200,0.0,18.7,CLEAR,Foggy,29.89,4,06:00:00,18:00:00,2025-08-22 01:14:16.898254,2025-09-20 16:08:48.349632
2385,102,2025-08-29,22,58.7,14.8,84,25.6,131,0.0,47.7,CLEAR,Light rain,30.32,11,06:00:00,18:00:00,2025-09-10 14:27:23.905308,2025-09-20 12:24:17.663649
2386,53,2025-08-29,22,59.0,15.0,93,27.8,262,0.0,22.5,HEAVY_RAIN,Clear skies,29.62,7,06:00:00,18:00:00,2025-08-23 20:14:44.242916,2025-09-20 09:03:04.234915
2387,225,2025-08-29,22,59.8,15.4,73,18.2,156,0.0,47.4,HEAVY_RAIN,Overcast,30.25,5,06:00:00,18:00:00,2025-08-25 23:10:06.841747,2025-09-20 08:39:00.129003
2388,8,2025-08-29,22,49.4,9.7,78,8.2,271,0.0,9.2,LIGHT_RAIN,Thunderstorm,30.26,2,06:00:00,18:00:00,2025-09-15 12:08:23.274878,2025-09-20 17:30:59.534080
2389,139,2025-08-29,22,45.8,7.7,49,7.2,272,0.0,45.0,PARTLY_CLOUDY,Clear skies,29.85,9,06:00:00,18:00:00,2025-09-03 21:24:23.122518,2025-09-20 16:56:41.355232
2390,32,2025-08-29,22,50.3,10.2,42,7.7,305,0.0,31.4,HEAVY_RAIN,Partly cloudy,30.33,9,06:00:00,18:00:00,2025-09-14 20:39:01.777101,2025-09-20 17:26:11.632749
2391,35,2025-08-29,23,58.5,14.7,61,9.9,159,0.0,8.3,HEAVY_RAIN,Partly cloudy,29.71,5,06:00:00,18:00:00,2025-09-16 01:12:05.035123,2025-09-20 01:17:35.995845
2392,46,2025-08-29,23,46.7,8.2,37,29.2,353,0.0,49.6,CLOUDY,Partly cloudy,30.05,11,06:00:00,18:00:00,2025-09-17 12:16:24.554674,2025-09-20 12:31:12.816776
2393,211,2025-08-29,23,49.4,9.7,39,16.0,105,0.0,8.8,RAIN,Thunderstorm,29.6,11,06:00:00,18:00:00,2025-09-08 00:13:20.678956,2025-09-20 16:26:53.504036
2394,235,2025-08-29,23,54.9,12.7,76,10.8,176,36.5,12.0,HEAVY_RAIN,Partly cloudy,29.72,0,06:00:00,18:00:00,2025-09-12 18:37:51.122396,2025-09-20 02:20:00.117928
2395,185,2025-08-29,23,54.3,12.4,84,29.1,79,0.0,14.3,HEAVY_RAIN,Overcast,29.82,6,06:00:00,18:00:00,2025-09-11 11:14:45.556412,2025-09-19 22:34:46.997421
2396,205,2025-08-29,23,55.2,12.9,69,24.7,211,0.0,49.2,STORM,Foggy,30.32,5,06:00:00,18:00:00,2025-09-20 04:02:41.094063,2025-09-20 14:55:28.273688
2397,240,2025-08-29,23,51.0,10.5,44,6.3,35,48.3,34.1,CLEAR,Heavy rain,29.96,1,06:00:00,18:00:00,2025-09-13 16:35:17.902049,2025-09-19 21:41:55.444768
2398,177,2025-08-29,23,49.3,9.6,80,9.4,224,6.4,42.4,STORM,Clear skies,29.92,0,06:00:00,18:00:00,2025-09-16 05:02:13.637107,2025-09-20 17:21:57.310309
2399,190,2025-08-29,23,66.7,19.3,52,10.0,280,0.0,21.0,HEAVY_RAIN,Foggy,30.49,5,06:00:00,18:00:00,2025-09-14 22:57:54.015194,2025-09-19 22:05:33.076300
2400,200,2025-08-29,23,56.4,13.6,34,21.2,209,0.0,41.4,FOG,Overcast,30.45,3,06:00:00,18:00:00,2025-08-28 01:43:52.977917,2025-09-20 13:06:19.846793
2401,16,2025-08-30,0,59.4,15.2,85,11.1,131,0.0,11.3,STORM,Light rain,29.82,11,06:00:00,18:00:00,2025-08-25 20:04:29.790621,2025-09-19 21:35:06.904613
2402,69,2025-08-30,0,63.5,17.5,36,13.0,35,0.0,31.4,CLOUDY,Heavy rain,30.12,8,06:00:00,18:00:00,2025-08-23 07:03:39.092566,2025-09-20 06:56:42.159408
2403,135,2025-08-30,0,60.2,15.6,33,5.4,85,0.0,48.2,STORM,Partly cloudy,29.71,6,06:00:00,18:00:00,2025-09-03 11:29:59.033193,2025-09-20 06:53:22.937641
2404,49,2025-08-30,0,61.7,16.5,90,13.2,123,0.0,41.5,CLEAR,Heavy rain,29.68,8,06:00:00,18:00:00,2025-09-08 12:13:06.202363,2025-09-20 05:17:42.863688
2405,238,2025-08-30,0,65.0,18.4,32,27.5,262,0.0,29.0,STORM,Heavy rain,30.06,7,06:00:00,18:00:00,2025-09-20 11:50:12.615351,2025-09-19 21:53:05.887316
2406,160,2025-08-30,0,65.0,18.3,36,14.0,202,0.0,29.7,HEAVY_RAIN,Clear skies,30.26,6,06:00:00,18:00:00,2025-09-17 14:29:19.044389,2025-09-19 22:44:55.993709
2407,146,2025-08-30,0,67.7,19.9,88,3.1,6,0.0,21.5,CLEAR,Heavy rain,30.19,6,06:00:00,18:00:00,2025-09-17 05:34:30.941075,2025-09-20 06:38:48.906548
2408,3,2025-08-30,0,52.4,11.3,93,16.5,3,0.0,13.2,STORM,Foggy,30.09,8,06:00:00,18:00:00,2025-09-16 08:03:11.334512,2025-09-20 06:34:54.466413
2409,83,2025-08-30,0,41.4,5.2,49,29.2,235,0.0,43.4,STORM,Heavy rain,29.57,1,06:00:00,18:00:00,2025-09-05 18:02:59.992145,2025-09-20 12:18:12.219062
2410,145,2025-08-30,0,67.6,19.8,55,10.8,337,0.0,22.6,CLEAR,Heavy rain,30.26,11,06:00:00,18:00:00,2025-09-02 23:43:53.364620,2025-09-20 08:51:29.119423
2411,86,2025-08-30,1,52.2,11.2,52,2.4,78,0.0,30.6,PARTLY_CLOUDY,Heavy rain,30.35,4,06:00:00,18:00:00,2025-09-14 17:32:09.102436,2025-09-20 06:21:00.818537
2412,206,2025-08-30,1,60.8,16.0,83,25.4,144,13.6,23.1,CLOUDY,Foggy,29.54,6,06:00:00,18:00:00,2025-09-07 12:47:27.000553,2025-09-19 19:19:05.430060
2413,207,2025-08-30,1,53.8,12.1,58,26.2,270,0.0,10.6,RAIN,Clear skies,29.67,9,06:00:00,18:00:00,2025-09-06 09:13:54.898288,2025-09-20 11:43:22.066825
2414,238,2025-08-30,1,51.0,10.6,42,14.1,281,0.0,19.2,CLOUDY,Clear skies,30.43,1,06:00:00,18:00:00,2025-09-14 23:16:28.879964,2025-09-20 05:33:12.130941
2415,102,2025-08-30,1,50.4,10.2,36,29.2,172,0.0,49.3,FOG,Partly cloudy,29.88,4,06:00:00,18:00:00,2025-09-11 12:34:02.410057,2025-09-20 01:44:09.116208
2416,105,2025-08-30,1,53.9,12.1,76,4.8,48,0.0,44.8,LIGHT_RAIN,Clear skies,29.7,9,06:00:00,18:00:00,2025-09-10 23:32:59.613840,2025-09-20 14:48:22.881360
2417,157,2025-08-30,1,48.0,8.9,51,17.5,167,0.0,42.4,LIGHT_RAIN,Partly cloudy,30.46,10,06:00:00,18:00:00,2025-09-05 23:04:20.891956,2025-09-20 05:03:33.646104
2418,148,2025-08-30,1,55.2,12.9,91,9.0,112,0.0,37.1,LIGHT_RAIN,Partly cloudy,30.2,11,06:00:00,18:00:00,2025-09-07 10:16:32.444499,2025-09-20 05:11:24.172514
2419,96,2025-08-30,1,52.9,11.6,57,27.9,230,0.0,31.7,CLEAR,Foggy,30.48,1,06:00:00,18:00:00,2025-08-31 00:18:50.347474,2025-09-20 00:52:16.615906
2420,148,2025-08-30,1,58.4,14.6,89,14.1,125,0.0,38.1,PARTLY_CLOUDY,Light rain,29.54,1,06:00:00,18:00:00,2025-08-22 18:18:51.204309,2025-09-20 13:56:17.984427
2421,202,2025-08-30,2,52.5,11.4,72,7.9,296,0.0,25.0,CLEAR,Light rain,30.08,0,06:00:00,18:00:00,2025-08-25 13:54:27.963300,2025-09-19 21:56:53.395917
2422,132,2025-08-30,2,59.5,15.3,84,3.7,355,0.0,14.1,HEAVY_RAIN,Light rain,30.32,11,06:00:00,18:00:00,2025-09-09 04:47:56.364131,2025-09-20 13:25:57.683906
2423,53,2025-08-30,2,58.2,14.5,45,6.7,327,0.0,42.4,HEAVY_RAIN,Thunderstorm,29.97,1,06:00:00,18:00:00,2025-09-10 19:33:31.680453,2025-09-20 14:47:10.029773
2424,141,2025-08-30,2,64.5,18.1,70,29.2,308,0.0,37.9,CLOUDY,Heavy rain,30.29,6,06:00:00,18:00:00,2025-09-15 15:14:46.083811,2025-09-19 20:15:00.036208
2425,207,2025-08-30,2,58.4,14.6,33,27.0,137,0.0,30.4,FOG,Thunderstorm,29.79,0,06:00:00,18:00:00,2025-08-31 20:54:43.831004,2025-09-20 11:38:22.805376
2426,203,2025-08-30,2,56.6,13.6,67,24.5,40,23.9,45.1,FOG,Thunderstorm,30.05,6,06:00:00,18:00:00,2025-09-07 09:06:12.686034,2025-09-20 07:37:38.471757
2427,142,2025-08-30,2,43.8,6.6,71,28.5,110,0.0,13.3,CLOUDY,Light rain,29.63,2,06:00:00,18:00:00,2025-09-04 15:20:30.393578,2025-09-20 00:53:28.903527
2428,228,2025-08-30,2,48.0,8.9,85,9.3,346,23.7,12.2,CLEAR,Heavy rain,30.0,11,06:00:00,18:00:00,2025-08-30 06:46:11.540500,2025-09-20 07:59:44.528751
2429,11,2025-08-30,2,57.3,14.1,40,6.4,184,0.0,28.9,HEAVY_RAIN,Partly cloudy,30.04,9,06:00:00,18:00:00,2025-09-18 15:14:53.474222,2025-09-20 00:34:51.215403
2430,103,2025-08-30,2,56.7,13.7,80,15.1,322,0.0,12.4,HEAVY_RAIN,Light rain,30.37,7,06:00:00,18:00:00,2025-08-28 19:18:19.594841,2025-09-20 01:40:35.360006
2431,184,2025-08-30,3,58.2,14.6,39,25.8,234,26.3,48.6,CLOUDY,Foggy,29.55,1,06:00:00,18:00:00,2025-09-18 15:51:09.376817,2025-09-20 09:35:26.720400
2432,186,2025-08-30,3,67.0,19.5,57,21.1,62,41.5,47.2,HEAVY_RAIN,Partly cloudy,29.52,1,06:00:00,18:00:00,2025-08-28 15:53:31.773452,2025-09-20 16:51:03.613770
2433,190,2025-08-30,3,60.1,15.6,45,29.0,162,21.4,42.7,CLOUDY,Foggy,30.42,2,06:00:00,18:00:00,2025-09-02 08:06:40.301786,2025-09-20 16:40:28.860103
2434,228,2025-08-30,3,63.3,17.4,42,9.3,48,0.0,19.4,LIGHT_RAIN,Light rain,29.9,7,06:00:00,18:00:00,2025-09-09 18:43:18.090322,2025-09-20 13:20:58.148270
2435,191,2025-08-30,3,57.9,14.4,88,9.4,232,0.0,23.2,PARTLY_CLOUDY,Light rain,29.8,5,06:00:00,18:00:00,2025-09-07 14:33:25.887925,2025-09-20 11:30:06.454348
2436,87,2025-08-30,3,61.2,16.2,80,20.2,256,0.0,24.4,CLEAR,Clear skies,29.66,9,06:00:00,18:00:00,2025-08-31 21:49:38.864019,2025-09-19 20:35:30.874470
2437,216,2025-08-30,3,66.7,19.3,41,5.6,177,0.0,49.7,FOG,Foggy,29.88,11,06:00:00,18:00:00,2025-09-13 13:57:09.432297,2025-09-20 11:23:40.929752
2438,128,2025-08-30,3,56.4,13.6,54,8.3,334,0.0,35.7,FOG,Heavy rain,29.52,6,06:00:00,18:00:00,2025-09-04 07:23:36.996151,2025-09-20 08:24:38.384558
2439,56,2025-08-30,3,50.0,10.0,46,12.3,314,0.0,39.7,STORM,Overcast,29.77,2,06:00:00,18:00:00,2025-09-04 01:55:51.943079,2025-09-20 13:09:58.913025
2440,34,2025-08-30,3,58.4,14.7,91,21.5,95,3.2,38.4,RAIN,Foggy,29.86,0,06:00:00,18:00:00,2025-09-05 04:54:11.682793,2025-09-19 21:33:39.349122
2441,229,2025-08-30,4,41.6,5.3,55,19.2,281,0.0,34.9,FOG,Heavy rain,30.41,6,06:00:00,18:00:00,2025-08-31 00:13:37.602011,2025-09-20 07:58:30.924040
2442,39,2025-08-30,4,43.0,6.1,48,17.6,197,0.0,19.7,RAIN,Overcast,29.83,10,06:00:00,18:00:00,2025-08-23 23:09:47.028622,2025-09-19 20:55:28.300800
2443,72,2025-08-30,4,49.1,9.5,46,28.8,7,18.9,9.2,RAIN,Thunderstorm,30.48,11,06:00:00,18:00:00,2025-08-30 04:39:00.583884,2025-09-19 20:06:53.224784
2444,87,2025-08-30,4,53.5,12.0,78,28.8,254,0.0,12.5,CLOUDY,Heavy rain,30.0,5,06:00:00,18:00:00,2025-09-18 12:07:17.437851,2025-09-20 17:17:28.737853
2445,54,2025-08-30,4,43.5,6.4,91,0.4,30,0.0,13.6,RAIN,Foggy,29.79,9,06:00:00,18:00:00,2025-08-25 21:22:46.128701,2025-09-20 15:31:10.878137
2446,152,2025-08-30,4,58.6,14.8,89,7.1,109,11.1,20.8,RAIN,Partly cloudy,30.14,2,06:00:00,18:00:00,2025-08-27 12:29:44.388896,2025-09-20 08:58:14.736984
2447,186,2025-08-30,4,57.8,14.3,86,22.5,188,0.0,18.6,PARTLY_CLOUDY,Light rain,30.23,5,06:00:00,18:00:00,2025-09-13 22:59:41.152940,2025-09-19 19:48:43.947122
2448,126,2025-08-30,4,62.3,16.8,68,3.9,96,0.0,46.2,STORM,Clear skies,30.09,8,06:00:00,18:00:00,2025-08-23 08:27:43.483541,2025-09-19 20:40:35.484513
2449,1,2025-08-30,4,61.5,16.4,79,4.8,313,0.0,14.6,CLOUDY,Thunderstorm,29.84,1,06:00:00,18:00:00,2025-08-27 13:20:29.270154,2025-09-19 20:37:28.752328
2450,96,2025-08-30,4,44.2,6.8,82,18.4,271,0.0,20.0,FOG,Light rain,29.56,7,06:00:00,18:00:00,2025-08-28 16:23:32.818267,2025-09-20 15:44:40.284455
2451,92,2025-08-30,5,65.3,18.5,86,9.1,116,0.0,46.7,HEAVY_RAIN,Foggy,29.82,6,06:00:00,18:00:00,2025-08-31 03:43:59.979721,2025-09-20 01:52:57.364152
2452,71,2025-08-30,5,45.0,7.2,82,20.7,88,0.0,21.7,CLEAR,Thunderstorm,29.93,9,06:00:00,18:00:00,2025-09-09 11:33:40.222300,2025-09-20 10:47:47.511649
2453,138,2025-08-30,5,52.6,11.5,83,27.1,254,0.0,6.8,CLOUDY,Foggy,30.39,6,06:00:00,18:00:00,2025-09-13 05:49:22.743757,2025-09-20 08:18:22.666291
2454,169,2025-08-30,5,66.7,19.3,74,5.1,56,23.8,44.6,PARTLY_CLOUDY,Thunderstorm,29.78,0,06:00:00,18:00:00,2025-08-22 03:35:17.675023,2025-09-20 02:44:49.839556
2455,30,2025-08-30,5,46.1,7.8,84,12.1,91,0.0,48.0,HEAVY_RAIN,Light rain,30.22,0,06:00:00,18:00:00,2025-08-22 02:41:45.571875,2025-09-20 02:57:40.795026
2456,38,2025-08-30,5,48.1,9.0,41,21.5,212,0.0,48.0,STORM,Clear skies,29.53,1,06:00:00,18:00:00,2025-08-29 09:24:52.399359,2025-09-19 23:34:50.518769
2457,188,2025-08-30,5,59.9,15.5,86,28.7,231,0.0,38.5,CLOUDY,Light rain,30.21,8,06:00:00,18:00:00,2025-09-11 21:02:57.204510,2025-09-20 12:30:44.699358
2458,227,2025-08-30,5,62.1,16.7,44,27.9,61,0.0,48.2,CLOUDY,Clear skies,30.15,6,06:00:00,18:00:00,2025-08-22 09:32:25.976499,2025-09-19 21:25:42.690091
2459,17,2025-08-30,5,57.2,14.0,53,1.5,214,0.0,10.1,LIGHT_RAIN,Partly cloudy,29.54,0,06:00:00,18:00:00,2025-08-30 09:28:58.159610,2025-09-19 19:31:37.005267
2460,23,2025-08-30,5,46.5,8.0,37,27.0,259,41.2,48.6,LIGHT_RAIN,Thunderstorm,29.92,7,06:00:00,18:00:00,2025-09-11 17:12:12.675707,2025-09-20 07:26:48.947201
2461,54,2025-08-30,6,59.5,15.3,62,29.4,52,33.5,49.0,PARTLY_CLOUDY,Clear skies,30.14,6,06:00:00,18:00:00,2025-09-04 02:22:38.970521,2025-09-20 18:48:35.919202
2462,68,2025-08-30,6,66.7,19.3,38,17.1,99,0.0,22.7,CLOUDY,Thunderstorm,30.38,4,06:00:00,18:00:00,2025-09-01 10:31:00.335735,2025-09-20 18:34:32.762772
2463,172,2025-08-30,6,45.3,7.4,90,18.6,193,19.6,39.2,STORM,Clear skies,30.27,3,06:00:00,18:00:00,2025-08-24 13:26:42.260079,2025-09-20 07:27:41.463207
2464,28,2025-08-30,6,57.0,13.9,52,22.5,14,11.7,30.8,LIGHT_RAIN,Light rain,30.46,10,06:00:00,18:00:00,2025-09-18 21:05:39.308180,2025-09-20 09:33:54.733791
2465,20,2025-08-30,6,64.0,17.8,80,1.8,74,0.0,44.2,CLEAR,Foggy,29.58,2,06:00:00,18:00:00,2025-09-19 18:32:30.059768,2025-09-19 19:03:35.515014
2466,160,2025-08-30,6,51.0,10.5,36,24.0,39,0.0,26.8,LIGHT_RAIN,Overcast,29.75,5,06:00:00,18:00:00,2025-08-29 15:43:17.166358,2025-09-20 05:41:44.764619
2467,69,2025-08-30,6,44.2,6.8,77,24.2,317,0.0,18.3,PARTLY_CLOUDY,Light rain,29.56,2,06:00:00,18:00:00,2025-09-09 01:16:10.414258,2025-09-19 21:42:43.015672
2468,83,2025-08-30,6,60.5,15.8,34,14.8,212,0.0,12.9,CLEAR,Light rain,29.63,10,06:00:00,18:00:00,2025-09-11 18:41:24.177361,2025-09-19 22:03:32.612058
2469,72,2025-08-30,6,46.4,8.0,60,8.3,164,0.0,8.8,FOG,Clear skies,29.98,1,06:00:00,18:00:00,2025-09-01 13:36:54.742875,2025-09-20 09:25:34.205586
2470,78,2025-08-30,6,56.8,13.8,41,4.4,352,0.0,13.0,CLOUDY,Clear skies,30.18,6,06:00:00,18:00:00,2025-09-04 23:08:11.054162,2025-09-20 11:23:48.555332
2471,86,2025-08-30,7,47.1,8.4,92,27.6,119,0.0,32.4,LIGHT_RAIN,Thunderstorm,30.33,6,06:00:00,18:00:00,2025-08-23 11:20:59.103997,2025-09-20 09:21:07.159540
2472,45,2025-08-30,7,50.3,10.2,86,19.4,118,0.0,9.9,RAIN,Heavy rain,29.74,1,06:00:00,18:00:00,2025-09-17 13:49:51.702748,2025-09-20 16:47:06.138513
2473,78,2025-08-30,7,44.8,7.1,59,14.5,245,47.2,35.1,HEAVY_RAIN,Thunderstorm,29.68,9,06:00:00,18:00:00,2025-09-11 16:34:40.690279,2025-09-20 04:34:34.896617
2474,111,2025-08-30,7,48.8,9.3,86,2.9,305,0.0,17.7,LIGHT_RAIN,Partly cloudy,29.65,9,06:00:00,18:00:00,2025-08-24 23:46:09.728164,2025-09-20 04:47:49.383802
2475,166,2025-08-30,7,54.3,12.4,44,21.1,279,38.1,38.0,PARTLY_CLOUDY,Heavy rain,29.68,5,06:00:00,18:00:00,2025-09-19 08:30:15.848426,2025-09-19 19:50:40.063582
2476,49,2025-08-30,7,42.8,6.0,46,0.8,258,16.6,11.6,PARTLY_CLOUDY,Partly cloudy,29.93,10,06:00:00,18:00:00,2025-09-15 09:07:06.044936,2025-09-20 12:22:11.246108
2477,105,2025-08-30,7,61.9,16.6,71,24.2,116,37.5,46.5,PARTLY_CLOUDY,Heavy rain,30.4,8,06:00:00,18:00:00,2025-09-19 17:21:44.318089,2025-09-20 12:58:10.553557
2478,60,2025-08-30,7,57.7,14.3,33,17.2,310,29.0,18.2,HEAVY_RAIN,Light rain,29.75,5,06:00:00,18:00:00,2025-09-09 04:09:00.686978,2025-09-19 23:19:47.847006
2479,71,2025-08-30,7,52.3,11.3,41,4.2,316,0.0,22.5,FOG,Clear skies,30.13,0,06:00:00,18:00:00,2025-09-16 03:30:25.049062,2025-09-20 08:33:04.280379
2480,139,2025-08-30,7,60.3,15.7,69,18.0,341,44.9,29.4,CLOUDY,Foggy,29.57,6,06:00:00,18:00:00,2025-09-03 03:14:38.835423,2025-09-20 17:07:48.381022
2481,4,2025-08-30,8,47.6,8.7,58,9.4,4,0.0,44.9,STORM,Heavy rain,30.01,8,06:00:00,18:00:00,2025-08-24 19:31:28.699537,2025-09-20 01:02:02.109752
2482,46,2025-08-30,8,45.8,7.7,82,29.4,45,0.0,31.8,CLEAR,Thunderstorm,30.25,1,06:00:00,18:00:00,2025-08-25 21:50:34.395083,2025-09-19 20:01:46.959094
2483,230,2025-08-30,8,64.9,18.3,76,29.8,15,0.0,7.9,RAIN,Foggy,29.61,5,06:00:00,18:00:00,2025-09-17 22:15:25.448801,2025-09-20 05:02:04.314585
2484,101,2025-08-30,8,41.6,5.4,33,8.6,168,38.4,49.1,FOG,Light rain,29.95,1,06:00:00,18:00:00,2025-08-29 08:58:10.899939,2025-09-20 04:25:02.051665
2485,188,2025-08-30,8,66.1,19.0,95,14.1,179,0.0,25.1,HEAVY_RAIN,Heavy rain,30.49,5,06:00:00,18:00:00,2025-09-16 07:34:37.634105,2025-09-20 01:23:31.671209
2486,87,2025-08-30,8,48.4,9.1,77,15.8,297,0.0,18.1,RAIN,Clear skies,29.73,2,06:00:00,18:00:00,2025-09-03 15:17:31.391267,2025-09-20 04:54:00.137425
