customer_id,customer_name,customer_type,volume_segment,industry,preferred_delivery_window,service_level,credit_rating,payment_terms,signup_date,last_order_date,total_lifetime_value,average_order_value,delivery_flexibility_score,satisfaction_score
895,Bryant Ltd,Enterprise,Low Volume,Technology,Morning,Standard,Fair,Net 15,2024-10-23,2025-05-24,290580.89,1896.9,6.6,9.6
896,Hall-Walker,Enterprise,Low Volume,Technology,Afternoon,Express,Excellent,Prepaid,2025-01-06,2025-08-14,403933.03,4380.81,5.1,6.2
897,Myers-Lyons,Individual,High Volume,Retail,Evening,Premium,Excellent,COD,2024-07-26,2025-05-01,283156.26,3468.43,8.8,6.5
898,Chavez-Johnson,Individual,Low Volume,Automotive,Morning,Premium,Good,Net 15,2025-01-30,2025-05-20,281462.58,4838.03,2.2,9.6
899,Singleton-Campbell,Enterprise,Low Volume,Healthcare,Evening,Premium,Excellent,Prepaid,2023-10-09,2024-06-12,312208.3,1043.46,1.6,6.6
900,"Garcia, Roth and Robles",Individual,Low Volume,Retail,Afternoon,Standard,Excellent,Prepaid,2024-06-09,2024-11-08,13303.54,2553.73,4.5,9.7
901,Patel-Morales,SME,Medium Volume,Manufacturing,Afternoon,Premium,Fair,Prepaid,2024-08-30,2025-02-05,429797.63,3104.93,4.9,8.5
902,"Moore, Olson and Jones",Individual,Medium Volume,Automotive,Afternoon,Standard,Good,Prepaid,2024-07-30,2024-10-24,240752.77,1482.77,1.9,8.4
903,Mueller-Graham,SME,Medium Volume,Technology,Any,Premium,Excellent,Prepaid,2024-10-18,2025-07-09,209031.34,2152.92,1.3,7.8
904,Thompson Ltd,Enterprise,Low Volume,Food & Beverage,Evening,Standard,Poor,Net 30,2024-05-07,2024-06-14,454146.06,1805.9,2.3,9.5
905,"Copeland, Wilson and Carlson",Enterprise,Low Volume,Manufacturing,Evening,Premium,Good,COD,2025-07-05,2025-07-29,451372.71,2649.03,5.6,6.7
906,Thompson-Blanchard,Individual,Medium Volume,Automotive,Evening,Express,Good,COD,2023-01-04,2023-03-13,392695.51,3309.3,9.3,6.3
907,"Wise, Gray and Snyder",SME,Low Volume,Technology,Any,Premium,Good,COD,2023-01-16,2024-10-21,65581.56,1654.18,9.6,7.4
908,Clay Ltd,SME,Low Volume,Retail,Morning,Standard,Good,Net 15,2022-12-27,2025-03-13,49173.68,575.79,9.4,7.9
909,"Hernandez, Schmidt and Price",Individual,Low Volume,Manufacturing,Morning,Standard,Poor,Prepaid,2024-12-26,2025-05-29,461265.52,356.54,3.3,6.1
910,"Rich, Evans and Bauer",SME,Low Volume,Healthcare,Morning,Standard,Fair,Net 30,2023-04-21,2024-12-10,349664.14,1919.26,9.9,8.3
911,Robbins-Herman,SME,Medium Volume,Technology,Any,Premium,Fair,Net 15,2025-06-21,2025-09-18,101395.18,852.34,8.3,9.2
912,"Downs, Powell and Anderson",Individual,Medium Volume,Retail,Morning,Standard,Excellent,Net 15,2024-06-18,2024-10-30,446752.21,1829.83,4.7,8.2
913,"Faulkner, Smith and Castro",Enterprise,High Volume,Automotive,Any,Standard,Good,Prepaid,2023-10-28,2025-09-04,250924.29,1814.6,9.1,9.4
914,Glenn-Young,SME,Low Volume,Technology,Any,Standard,Excellent,Net 15,2023-01-17,2024-12-02,391411.29,1526.22,2.1,6.9
915,Joseph-Sullivan,SME,Low Volume,Retail,Afternoon,Express,Fair,Prepaid,2023-11-25,2024-09-08,351933.38,386.37,8.8,9.9
916,Wells and Sons,Individual,High Volume,Manufacturing,Evening,Express,Excellent,Net 30,2023-05-08,2024-08-30,291803.48,4687.79,9.9,8.6
917,Larsen-Moore,SME,High Volume,Healthcare,Afternoon,Express,Excellent,Net 15,2025-03-31,2025-09-18,102912.42,4092.97,4.0,9.0
918,Smith Ltd,Enterprise,Low Volume,Manufacturing,Any,Standard,Excellent,COD,2024-09-22,2024-09-27,490546.97,4752.04,6.4,8.4
919,Barrett-Proctor,Individual,High Volume,Technology,Afternoon,Express,Excellent,Net 30,2024-11-17,2024-12-28,18764.44,2562.64,6.9,7.7
920,Dalton-English,Enterprise,Medium Volume,Retail,Morning,Standard,Good,Prepaid,2023-02-16,2024-12-04,341288.67,3702.72,6.0,6.2
921,"White, Hicks and Arnold",Individual,Low Volume,Manufacturing,Any,Premium,Poor,Net 15,2025-07-04,2025-08-07,58676.02,634.06,6.5,9.6
922,Coleman Inc,SME,Medium Volume,Technology,Morning,Standard,Good,Net 30,2023-10-13,2024-11-24,294720.12,1174.27,7.7,9.6
923,Joseph LLC,Individual,Low Volume,Retail,Morning,Premium,Good,Net 30,2025-04-04,2025-06-12,39229.23,677.24,2.6,6.2
924,Johnson-Johnson,Individual,Medium Volume,Manufacturing,Evening,Standard,Poor,Prepaid,2024-05-09,2025-01-04,329133.83,3300.12,1.7,9.8
925,"Olson, Vaughn and Thomas",Individual,Medium Volume,Automotive,Evening,Standard,Poor,COD,2023-10-27,2025-03-16,470772.07,3912.03,3.6,8.6
926,Marshall-Miller,SME,Low Volume,Healthcare,Morning,Standard,Fair,Prepaid,2025-09-01,2025-09-17,353045.34,3128.27,3.5,6.8
927,Mccoy-Alvarado,Individual,Medium Volume,Manufacturing,Evening,Premium,Good,Net 30,2022-12-24,2024-10-22,186822.6,4091.08,2.3,9.9
928,"Yates, Edwards and Brown",Individual,Low Volume,Technology,Morning,Standard,Poor,Net 30,2024-10-07,2025-02-03,135878.99,2961.79,3.7,9.9
929,Gibson-Escobar,Individual,High Volume,Technology,Any,Standard,Poor,Prepaid,2025-01-19,2025-06-07,222565.85,1161.02,4.4,8.6
930,Yu-Yates,Individual,Low Volume,Healthcare,Morning,Premium,Fair,Net 30,2023-09-17,2024-04-15,455116.95,3784.67,4.0,9.3
931,"Curry, Acosta and Elliott",Individual,Medium Volume,Manufacturing,Morning,Express,Poor,Prepaid,2022-10-27,2022-12-30,391523.73,4646.4,7.8,9.2
932,Berry Ltd,Individual,Low Volume,Automotive,Evening,Premium,Poor,Prepaid,2024-02-19,2025-09-13,286728.67,2863.1,5.7,6.7
933,"Johnson, Washington and Martinez",Individual,Medium Volume,Manufacturing,Afternoon,Standard,Fair,COD,2025-02-21,2025-03-09,43682.9,1287.17,5.9,7.4
934,Anderson-Campbell,Individual,Medium Volume,Healthcare,Evening,Express,Fair,Net 30,2025-01-25,2025-08-16,63028.9,2863.78,3.9,7.1
935,Munoz PLC,SME,Medium Volume,Retail,Any,Standard,Poor,Net 30,2022-10-04,2024-12-10,482976.86,2427.03,8.6,6.9
936,Morton-Green,Enterprise,High Volume,Healthcare,Evening,Standard,Poor,Net 15,2024-09-10,2025-05-30,129745.47,3944.34,3.3,8.0
937,"Atkins, Cooper and Miller",Enterprise,Medium Volume,Manufacturing,Morning,Standard,Excellent,Net 30,2024-03-03,2024-05-23,92943.49,2558.26,5.0,7.3
938,Monroe Group,Enterprise,Low Volume,Retail,Evening,Express,Excellent,COD,2025-07-08,2025-09-02,270680.24,271.43,3.1,6.4
939,Barber-Jackson,Enterprise,Low Volume,Food & Beverage,Morning,Standard,Good,COD,2023-06-06,2024-10-01,285612.58,4154.23,7.1,6.3
940,May Inc,SME,Low Volume,Manufacturing,Morning,Express,Fair,COD,2025-03-29,2025-04-07,487574.32,4492.09,4.4,9.8
941,Turner-Reese,Enterprise,Medium Volume,Manufacturing,Evening,Standard,Fair,Net 15,2024-02-09,2025-04-26,456024.46,176.4,6.5,9.2
942,Vega-Price,Individual,Low Volume,Food & Beverage,Evening,Standard,Poor,Net 30,2024-04-24,2024-09-05,328872.61,792.87,7.9,8.6
943,Smith-Ho,Enterprise,Low Volume,Food & Beverage,Any,Premium,Excellent,Net 30,2024-04-22,2024-12-09,303943.9,3313.03,5.7,7.3
944,"Vega, Williams and Hardin",Individual,Medium Volume,Healthcare,Afternoon,Express,Good,COD,2024-10-01,2025-05-14,116214.46,1608.34,9.8,8.8
945,Bishop-Pearson,SME,Low Volume,Healthcare,Morning,Express,Excellent,COD,2025-08-01,2025-08-14,327011.63,3045.83,5.0,7.7
946,Scott PLC,Enterprise,Low Volume,Food & Beverage,Afternoon,Express,Good,COD,2023-07-12,2024-05-19,398132.12,1740.78,2.1,7.6
947,"Allen, Powers and Townsend",Enterprise,Low Volume,Food & Beverage,Any,Premium,Good,Net 15,2025-01-13,2025-05-22,438326.44,126.79,2.1,7.1
948,Edwards Inc,SME,Low Volume,Automotive,Morning,Standard,Excellent,Prepaid,2024-09-30,2025-05-26,12941.8,876.33,1.7,8.1
949,Jenkins PLC,SME,Low Volume,Technology,Evening,Standard,Poor,Net 15,2025-03-18,2025-04-06,356279.77,639.2,9.1,9.6
950,Hardy LLC,Individual,Low Volume,Retail,Morning,Standard,Fair,Prepaid,2024-01-20,2024-05-16,455426.44,3172.62,7.7,7.7
951,Brown PLC,Individual,Low Volume,Manufacturing,Afternoon,Premium,Excellent,Net 15,2022-10-14,2024-09-16,447903.99,2988.09,4.3,8.6
952,"Little, Erickson and Wilson",SME,Medium Volume,Manufacturing,Evening,Standard,Good,COD,2025-03-22,2025-08-24,247153.44,289.03,5.7,8.1
953,"Gallagher, Wong and Pratt",SME,Low Volume,Healthcare,Evening,Express,Fair,Net 15,2023-02-08,2023-08-03,476803.32,257.58,9.5,9.5
954,King Group,SME,Low Volume,Food & Beverage,Evening,Premium,Fair,Net 30,2023-01-18,2024-10-22,174325.46,869.68,3.6,7.9
955,Livingston-Hill,Enterprise,Medium Volume,Healthcare,Evening,Premium,Excellent,Net 15,2022-12-10,2024-02-15,333550.37,747.97,2.9,9.4
956,Scott-Norman,Enterprise,Low Volume,Food & Beverage,Morning,Premium,Good,Net 30,2025-06-05,2025-07-04,244694.58,4120.87,4.3,7.1
957,Cook-Brown,SME,Low Volume,Automotive,Any,Premium,Good,Prepaid,2022-11-26,2025-08-04,148175.85,592.59,7.4,9.4
958,Jones-Krause,SME,Low Volume,Technology,Evening,Standard,Good,COD,2023-07-06,2023-12-14,366085.24,626.49,4.2,6.3
959,"Vasquez, Thomas and Mack",Individual,Low Volume,Retail,Evening,Standard,Fair,COD,2023-11-23,2024-04-16,227278.57,3690.83,7.0,6.3
960,Baldwin-Garcia,Enterprise,Low Volume,Technology,Morning,Premium,Fair,Net 15,2024-08-24,2024-09-21,420874.09,3322.6,8.9,6.1
961,Waters-Smith,Enterprise,Low Volume,Manufacturing,Afternoon,Premium,Poor,Net 15,2024-06-06,2025-01-25,337000.47,1363.17,2.4,9.3
962,Fitzpatrick Ltd,SME,Low Volume,Manufacturing,Afternoon,Premium,Excellent,Net 15,2024-09-03,2025-01-29,2595.66,382.94,6.0,6.8
963,Conway-Andrews,SME,Medium Volume,Automotive,Evening,Premium,Poor,Net 15,2023-03-04,2024-06-25,319219.6,2446.95,6.9,6.7
964,Mendoza-Powell,Enterprise,Medium Volume,Healthcare,Any,Express,Poor,COD,2025-07-15,2025-09-01,272163.24,1512.32,3.0,9.9
965,Fernandez Inc,SME,Low Volume,Technology,Any,Express,Good,Prepaid,2025-02-25,2025-05-15,58793.77,2350.44,3.9,6.5
966,Martinez-Nichols,Individual,Low Volume,Manufacturing,Any,Express,Poor,Net 15,2024-10-13,2025-09-16,15452.31,1376.22,2.9,9.4
967,Morales-Chen,Individual,Low Volume,Healthcare,Evening,Premium,Fair,Prepaid,2023-09-19,2025-08-19,196297.82,2237.66,4.6,9.6
968,"Castaneda, Peterson and Randall",Individual,Medium Volume,Manufacturing,Evening,Premium,Excellent,COD,2022-12-27,2025-01-23,224370.54,1145.48,8.9,8.1
969,Thompson Inc,Enterprise,Low Volume,Food & Beverage,Evening,Standard,Excellent,Net 30,2023-08-02,2025-08-24,401404.03,496.75,7.3,9.6
970,Dominguez-Mosley,Individual,Low Volume,Retail,Morning,Premium,Good,COD,2024-09-12,2025-05-04,268200.86,4926.83,8.5,7.6
971,Mcclure Group,SME,Low Volume,Manufacturing,Evening,Express,Poor,Net 15,2023-10-17,2025-03-16,276922.63,1281.08,1.1,9.4
972,Johnson PLC,Individual,Low Volume,Retail,Any,Express,Excellent,Net 15,2023-02-19,2023-10-01,142261.77,170.01,6.7,8.8
973,"Schneider, Porter and Hanna",Individual,High Volume,Retail,Any,Premium,Poor,Net 15,2023-11-19,2025-05-15,409329.65,4389.28,8.8,6.3
974,Johnson Inc,Individual,Low Volume,Automotive,Any,Standard,Excellent,Net 15,2025-08-13,2025-08-25,48682.78,2961.57,4.5,9.3
975,Wilson-Roman,SME,Low Volume,Technology,Morning,Express,Fair,Prepaid,2024-11-17,2025-06-09,102130.68,1358.14,6.9,7.9
976,"Berg, Herrera and Figueroa",Enterprise,Medium Volume,Manufacturing,Any,Premium,Fair,Prepaid,2024-02-03,2024-06-20,142927.07,3529.25,5.6,7.5
977,"Thomas, Valdez and Ruiz",Individual,Low Volume,Technology,Evening,Premium,Excellent,Prepaid,2022-12-06,2025-06-27,112806.37,4877.19,4.6,6.9
978,"Banks, Smith and Chen",Individual,Medium Volume,Retail,Evening,Express,Good,Net 30,2022-11-08,2025-06-11,48599.13,887.82,8.8,8.0
979,Bryant and Sons,Enterprise,Medium Volume,Technology,Any,Premium,Good,Net 30,2025-03-06,2025-08-17,383936.83,1297.52,3.8,7.4
980,Wilson PLC,SME,Medium Volume,Automotive,Any,Standard,Fair,Net 15,2022-11-28,2025-02-24,377763.93,3983.74,5.9,7.3
981,Simmons Ltd,SME,Low Volume,Technology,Any,Premium,Excellent,Net 30,2023-05-18,2024-12-18,213425.31,433.65,2.1,6.1
982,"Johnston, Taylor and Copeland",Enterprise,Low Volume,Manufacturing,Afternoon,Express,Excellent,Net 30,2023-09-09,2025-04-18,442865.91,2501.16,6.6,8.1
983,"Thompson, Brown and Hill",Individual,Medium Volume,Technology,Any,Standard,Fair,Net 30,2025-01-03,2025-07-18,218304.22,1506.41,9.3,8.7
984,Tran-Gonzales,Individual,Low Volume,Healthcare,Afternoon,Standard,Fair,Net 15,2023-03-22,2025-07-13,401604.05,4762.38,4.3,8.4
985,Moody Ltd,Enterprise,Low Volume,Healthcare,Afternoon,Standard,Poor,Net 30,2022-11-02,2024-08-07,159526.33,937.17,5.2,10.0
986,Hobbs Inc,Individual,High Volume,Manufacturing,Afternoon,Premium,Excellent,Prepaid,2025-01-18,2025-01-19,166186.53,352.48,5.2,6.6
987,Mann PLC,Individual,Medium Volume,Manufacturing,Evening,Premium,Excellent,Net 15,2023-04-03,2025-06-09,138015.73,4112.73,8.8,8.3
988,Schwartz-Harris,Individual,Medium Volume,Technology,Evening,Premium,Good,Net 30,2023-12-19,2025-01-31,296726.92,559.73,2.9,6.7
989,Allen-Thompson,Enterprise,Low Volume,Food & Beverage,Any,Express,Fair,Prepaid,2024-04-14,2025-04-10,105444.05,63.22,3.1,6.9
990,"Porter, Clements and Burton",Individual,Low Volume,Manufacturing,Afternoon,Standard,Poor,Net 30,2024-07-03,2025-06-14,162345.6,4484.97,1.5,8.0
991,Grant and Sons,Individual,Low Volume,Technology,Evening,Express,Excellent,Net 15,2023-10-05,2023-12-28,280512.42,1917.68,4.5,7.9
992,Montgomery PLC,Individual,Medium Volume,Healthcare,Morning,Premium,Good,Net 15,2024-04-22,2025-01-08,472799.48,4176.34,7.4,9.4
993,"Hopkins, Hill and Lee",SME,Low Volume,Automotive,Evening,Premium,Excellent,Prepaid,2024-02-09,2025-05-22,326393.97,931.16,8.8,9.4
994,Jimenez-Moore,SME,Low Volume,Automotive,Any,Standard,Good,Prepaid,2024-10-09,2025-08-23,187728.72,4669.3,10.0,6.8
995,Mitchell-Hamilton,Enterprise,Medium Volume,Retail,Evening,Express,Excellent,COD,2022-11-17,2023-10-29,457987.74,2538.83,1.1,7.1
996,Williams-Yang,Individual,Low Volume,Technology,Any,Standard,Fair,COD,2025-02-17,2025-09-02,313009.94,4857.15,8.4,9.5
997,Washington Inc,Individual,Low Volume,Automotive,Any,Express,Good,Prepaid,2023-03-30,2023-06-02,375218.06,3255.37,5.9,6.4
998,Watkins-Nguyen,Individual,Medium Volume,Automotive,Afternoon,Premium,Good,Net 15,2023-06-03,2023-11-16,42329.49,4178.62,2.1,7.8
999,Hall-Rodriguez,SME,Low Volume,Retail,Evening,Standard,Excellent,COD,2024-09-29,2024-12-18,418799.49,4248.74,3.8,8.8
1000,Kane-Bennett,Individual,Low Volume,Automotive,Evening,Premium,Excellent,Prepaid,2023-06-05,2023-12-06,208772.99,3355.23,1.6,6.8
